"latitude","longitude","id","icao_24bit","heading","altitude","ground_speed","squawk","aircraft_code","registration","time","origin_airport_iata","destination_airport_iata","number","airline_iata","on_ground","vertical_speed","callsign","airline_icao"
"43.8","-10.25","3451871a","","101","45000","538","","GLF6","","1710189341","","","","","0","0","GLF6",""
"44.7","-8.87","3451e76b","","105","45000","518","","GLF5","","1710189340","","","","","0","0","GLF5",""
"41.8","40.94","3452877d","600B78","92","45000","542","","GLF4","4K-AZ888","1710189339","LBG","GYD","","","0","0","ESW8M","ESW"
"47.3","-2.83","3452c537","E49688","17","43000","468","","GL7T","PS-BTG","1710189342","MAD","FAB","","","0","-64","PSBTG",""
"43.65","-6.87","34527157","44B8B9","35","43000","455","","E545","OO-NEY","1710189341","SID","BRU","","","0","0","OONEY","BNJ"
"44.21","44.05","34527c82","150640","81","42975","538","","GL5T","RA-67136","1710189328","ISL","VKO","RSJ7136","RS","0","-64","RSJ7136","RSJ"
"52.58","-10.13","3451f90f","4005BF","100","41000","530","","B772","G-VIIG","1710189341","EWR","LHR","BA184","BA","0","0","BAW9E","BAW"
"40.92","-2.57","3452e085","4CADC2","196","41000","440","","B38M","EI-IGE","1710189341","CRL","RAK","FR70","FR","0","0","RYR5PT","RYR"
"46.49","5.19","34529d6c","4D02B6","121","41000","445","","PC24","LX-PCH","1710189342","FAB","LIN","","","0","-64","JFA25V","JFA"
"46.94","17.97","3452f391","70C0AD","114","41000","466","","A332","A4O-DG","1710189341","FRA","MCT","WY116","WY","0","0","OMA116","OMA"
"45.44","24.88","3452c8a4","39B228","142","41000","450","","A332","F-HMRI","1710189342","BLL","IST","TK6453","TK","0","128","THY6453","CMA"
"51.81","9.09","34530b4f","4D226D","185","41000","423","","B738","9H-QBR","1710189340","BLL","MRS","","","0","-64","RYR517","RYR"
"41.04","8.25","3452ee0a","3964EC","155","41000","486","","B738","F-GZHM","1710189340","ORY","TUN","TO8858","TO","0","64","TVF8858","TRA"
"44.07","18.42","34527821","80073C","107","41000","486","","B788","VT-ANV","1710189340","CDG","DEL","AI142","AI","0","64","AIC142","AIC"
"49.04","9.59","3452ef20","896408","119","41000","475","","B789","A6-BLC","1710189340","LHR","AUH","EY26","EY","0","0","ETD42B","ETD"
"48.44","18.24","3452ddf6","8005EB","114","41000","476","","B788","VT-ANA","1710189341","AMS","DEL","AI156","AI","0","-64","AIC156","AIC"
"41.43","24.71","3452aafa","740821","135","41000","501","","B788","JY-BAA","1710189342","LHR","AMM","RJ112","RJ","0","-64","RJA112","RJA"
"40.82","50.21","34525ce6","39B221","95","41000","544","","B77L","F-HMRB","1710189341","CDG","HKG","2C610","2C","0","0","CMA610","CMA"
"37.1","23.17","3452ba9e","39CF12","124","40975","512","","A359","F-HTYS","1710189341","CDG","CAI","AF568","AF","0","0","AFR568","AFR"
"41.37","44.04","345296f4","","91","40950","550","","GLEX","","1710189341","","","","","0","-256","GLEX",""
"56.69","12.87","3452fdd1","440B30","230","40050","426","","B738","OE-IWF","1710189340","TKU","CDG","3V4516","3V","0","-64","TAY5KU","FDX"
"44.56","11.6","34531146","4841D8","354","40000","457","","B737","PH-XRY","1710189340","FCO","AMS","KL1608","KL","0","0","KLM84A","TRA"
"56.31","11.48","34530563","485A35","224","40000","438","","B738","PH-BCL","1710189342","ARN","AMS","KL1118","KL","0","0","KLM1118","KLM"
"44.64","-3.6","34526b5c","45D966","35","40000","421","","A332","OY-VKF","1710189342","SID","BLL","DK445","DK","0","0","VKG445","VKG"
"46.03","0.98","3452fe25","484162","349","40000","402","","B738","PH-BXI","1710189342","BCN","AMS","KL1676","KL","0","0","KLM76T","KLM"
"56.78","18.98","3452d2ce","43C6FA","237","40000","448","","A332","ZZ337","1710189340","TLL","BZZ","RRR2103","RR","0","0","RRR2103","RRR"
"44.43","1.04","34530724","4841D5","354","40000","395","","B737","PH-XRB","1710189342","VLC","AMS","HV6332","HV","0","0","TRA6A","TRA"
"39.98","36.25","3452f082","4BCE12","256","40000","357","","B738","TC-SPR","1710189342","TZX","ADB","XQ9271","XQ","0","-64","SXS1AX","SXS"
"52.21","8.73","3452f23f","48AF05","266","40000","454","","B38M","SP-LVF","1710189342","WAW","LHR","LO285","LO","0","0","LOT285","LOT"
"45.15","18.64","345302ce","4D2149","274","40000","452","","CL35","9H-VCO","1710189341","OTP","LIN","VJT449","VJ","0","128","VJT449","VJT"
"56.04","17.06","3452fcf3","39A201","213","40000","436","","B738","F-HIQB","1710189340","HEL","PRG","5O4963","5O","0","0","FPO2UN","ABR"
"35.57","16.46","3452c178","01015C","278","40000","407","","A333","SU-GDT","1710189342","CAI","RUH","MS3015","MS","0","0","MSR3015","MSR"
"42.63","4.08","3452dc1d","4D2237","299","40000","396","","B738","9H-QAQ","1710189342","MLA","TLS","FR3044","FR","0","0","RYR46VD","RYR"
"39.31","-8.98","34519c75","AAC33E","75","40000","492","","B788","N793AV","1710189342","BOG","MAD","AV46","AV","0","-64","AVA046","AVA"
"35.25","-0.79","34521eb5","710120","245","40000","445","","B789","HZ-ARG","1710189339","MED","","SV9607","SV","0","-64","SVA9607","SVA"
"39.31","8.7","34521ee2","344450","283","40000","414","","A333","EC-LXA","1710189341","MED","FEZ","AT2908","AT","0","0","RAM2908","EVE"
"54.51","-15.07","3452d525","AA1DCD","281","40000","441","","B772","N751AN","1710189343","LHR","JFK","AA141","AA","0","0","AAL141","AAL"
"51.22","8.13","3452ef56","4B17E3","324","40000","440","","BCS1","HB-JBF","1710189340","ZRH","AMS","LX736","LX","0","0","SWR736","SWR"
"37.55","29.79","3452f9fa","4BCDEE","287","40000","391","","B738","TC-SON","1710189341","ADA","ADB","XQ9307","XQ","0","0","SXS1DG","SXS"
"48.98","14.94","345218f3","06A10D","304","40000","497","","A359","A7-ALY","1710189339","DOH","LHR","QR5","QR","0","0","QTR005","QTR"
"50.18","8.64","34530b3e","4864EA","138","39650","448","","E295","PH-NXM","1710189341","AMS","MUC","KL1801","KL","0","-896","KLM45D","KLM"
"49.55","9.71","3452bc2a","440141","214","39050","430","","A320","OE-IJX","1710189340","ARN","GVA","U21596","U2","0","-64","EZS53KF","EZY"
"51.9","10.9","345305df","44CE6F","77","39050","436","","A319","OO-SSO","1710189341","BRU","WAW","SN2559","SN","0","-64","BEL9AN","BEL"
"41.6","0.07","3452f6c5","020124","199","39050","486","","A320","CN-NMJ","1710189342","CDG","OUD","3O822","3O","0","0","MAC822","ABY"
"54.23","-2.88","34530ea4","40624E","163","39025","446","","A320","G-EUYG","1710189342","ABZ","LHR","BA1315","BA","0","64","SHT19B","BAW"
"51.82","8.88","3452e3a6","44CDCA","60","39025","436","","A320","OO-SNJ","1710189340","BRU","BER","SN2591","SN","0","-64","BEL1ZK","BEL"
"54.52","5.91","3453083a","44CE75","20","39025","436","","A319","OO-SSU","1710189340","BRU","OSL","SN2287","SN","0","0","BEL1EW","BEL"
"56.72","16.28","3452cf5b","4AC9F4","13","39025","423","","A20N","SE-ROT","1710189342","MXP","ARN","SK2690","SK","0","-128","SAS2690","SAS"
"46.75","14.63","345302ef","3C56AA","118","39025","445","","A321","D-AEUJ","1710189342","FRA","IST","LH8346","LH","0","64","GEC8346","GEC"
"46.79","19.73","3452dde1","4BB86B","118","39025","432","","A20N","TC-NCK","1710189341","DUS","ASR","PC1620","PC","0","-64","PGT77VA","PGT"
"55.11","4.44","3452fb10","4CADDB","32","39025","436","","A20N","EI-SIZ","1710189340","LHR","OSL","SK812","SK","0","0","SAS812","SAS"
"42.29","-2.0","3452e511","34660B","206","39025","461","","A20N","EC-NTI","1710189341","BRU","MAD","IB3205","IB","0","64","IBE32TT","IBE"
"42.66","27.78","3452b09c","4BB850","127","39025","482","","A20N","TC-NBP","1710189341","DUS","ESB","PC1688","PC","0","0","PGT546Y","PGT"
"49.99","7.24","345312b7","39E684","68","39000","443","","BCS3","F-HZUE","1710189339","CDG","BER","AF1134","AF","0","0","AFR51TJ","AFR"
"46.87","3.14","34530135","4864EE","165","39000","491","","E295","PH-NXO","1710189342","AMS","NCE","KL1263","KL","0","0","KLM83H","KLM"
"38.07","44.25","34525b92","8963F2","118","39000","536","","A388","A6-EOU","1710189340","LHR","DXB","EK30","EK","0","64","UAE79Y","UAE"
"66.99","15.04","3452f739","4787A0","25","39000","432","","B738","LN-NIB","1710189341","OSL","BDU","DY338","DY","0","0","NOZ8PW","NOZ"
"57.41","14.8","34524193","4AC9C5","50","39000","460","","B38M","SE-RNE","1710189341","ACE","ARN","6B184","6B","0","0","BLX184","TUI"
"38.55","-3.46","3452cc89","4CAC1E","198","39000","435","","B38M","EI-HEN","1710189340","HHN","AGA","FR9348","FR","0","0","RYR91JP","RYR"
"51.6","13.92","3452d566","48C2A0","106","39000","433","","B38M","SP-RZA","1710189339","BFS","KRK","FR9556","FR","0","-64","RYR59PJ","RYS"
"43.23","0.23","3452f77c","4CA912","228","39000","442","","B738","EI-EPD","1710189339","SXB","AGA","FR9500","FR","0","-64","RYR95H","RYR"
"51.62","-7.59","345239cc","40769A","32","39000","450","","B38M","G-TUMG","1710189342","SID","MAN","BY215","BY","0","-64","TOM215","TUI"
"56.05","7.64","34530943","40066C","166","39000","429","","B752","G-BMRJ","1710189340","SVG","CGN","","","0","-64","DHK210P","DHK"
"54.9","9.48","34530088","44CE71","47","39000","429","","A319","OO-SSQ","1710189342","BRU","ARN","SN2297","SN","0","64","BEL9FL","BEL"
"35.4","51.2","34522c3a","346195","121","39000","516","","A332","EC-NBN","1710189342","MAD","SIN","","","0","64","PLM134P","PLM"
"47.52","-2.97","3452f207","346147","192","39000","460","","A20N","EC-NCM","1710189340","LHR","MAD","IB3179","IB","0","0","IBE3179","IBE"
"37.88","48.18","3452596c","461F09","115","39000","522","","A333","OH-LTP","1710189342","HEL","DEL","AY121","AY","0","128","FIN121","FIN"
"43.26","-1.32","3452cb33","02010D","207","39000","464","","A320","CN-NMH","1710189342","BRU","TNG","3O114","3O","0","0","MAC114W","ABY"
"48.76","-9.45","34525a56","408086","18","39000","435","","B38M","G-TUOD","1710189341","BVC","MAN","BY217","BY","0","0","TOM74L","TUI"
"51.96","1.55","345312de","48C228","73","39000","442","","B738","SP-RSI","1710189342","BOH","WRO","FR3317","FR","0","0","RYR9CY","RYR"
"47.84","14.74","345300eb","06A2EF","114","39000","457","","B789","A7-BHL","1710189340","FRA","DOH","QR72","QR","0","-64","QTR74B","QTR"
"51.14","8.5","34531909","484CB4","118","39000","463","","B738","PH-BCA","1710189342","AMS","VIE","KL1849","KL","0","0","KLM81J","KLM"
"40.89","48.21","34524953","406F77","78","39000","538","","B789","G-ZBKK","1710189335","LHR","PKX","BA39","BA","0","-64","BAW39","BAW"
"43.99","26.13","3452dc03","8963EC","121","39000","507","","A388","A6-EOO","1710189342","MUC","DXB","EK50","EK","0","64","UAE5T","UAE"
"36.99","50.48","3452a43b","4BB1E7","116","39000","514","","A333","TC-LOG","1710189341","IST","ISB","TK710","TK","0","0","THY4DL","THY"
"39.97","-0.47","3452a4f7","020175","202","39000","452","","A320","CN-NMP","1710189342","AMS","NDR","3O122","3O","0","-64","MAC122G","ABY"
"43.03","24.16","3452a503","407B8F","117","39000","452","","A20N","G-TTNP","1710189341","LHR","IST","BA680","BA","0","64","BAW680","BAW"
"59.94","33.61","3452a2a2","781AC5","90","39000","490","","A359","B-321N","1710189339","LHR","PEK","CA856","CA","0","0","CCA856","CCA"
"60.41","18.23","34530f32","461E1D","86","39000","458","","E190","OH-LKN","1710189340","OSL","HEL","AY918","AY","0","0","FIN78Y","FIN"
"41.14","0.53","34531042","4CA816","319","39000","377","","B738","EI-EKX","1710189341","PMI","SCQ","FR723","FR","0","-64","RYR71SQ","RYR"
"45.87","-4.83","3452ebfe","407534","202","39000","453","","A20N","G-TTND","1710189341","LHR","LIS","BA504","BA","0","0","BAW5DP","BAW"
"62.49","25.29","34531726","461F63","180","39000","454","","A320","OH-LXB","1710189339","OUL","HEL","AY446","AY","0","0","FIN446","FIN"
"38.55","40.87","3452e766","733541","99","39000","526","","A342","EP-MJA","1710189335","IST","IKA","W5115","W5","0","0","IRM115","IRM"
"54.21","23.07","34529f44","4BA88F","37","39000","466","","A332","TC-JDO","1710189340","IST","SVO","TK6051","TK","0","0","THY6051","THY"
"39.52","-3.07","3452bd91","39CEA3","192","39000","458","","B738","F-HTVD","1710189341","ORY","RAK","TO3122","TO","0","64","TVF84CZ","TRA"
"34.46","-11.41","3452e385","347647","216","39000","404","","E295","EC-OEC","1710189335","MAD","LPA","NT6005","NT","0","0","IBB19UF","IBB"
"41.44","-2.37","3452e319","020176","200","39000","444","","A320","CN-NMQ","1710189341","BRU","CMN","3O112","3O","0","0","MAC112X","ABY"
"37.82","43.25","3452bd0f","4BA9E6","106","39000","518","","A333","TC-JOF","1710189335","IST","DXB","TK758","TK","0","0","THY1KC","THY"
"38.11","-2.57","3452bc6c","739443","220","39000","436","","C650","4X-CZA","1710189342","CTA","AGP","","","0","128","4XCZA",""
"48.86","2.34","34530d34","407D75","138","39000","494","","A20N","G-TTNS","1710189341","LHR","ATH","BA634","BA","0","0","BAW26AV","BAW"
"50.22","7.92","3452bf36","440CAB","105","39000","452","","A20N","OE-LZN","1710189341","LHR","VIE","OS456","OS","0","-64","AUA6EA","AUA"
"48.46","2.57","34530500","4864EB","202","39000","481","","E295","PH-NXN","1710189339","AMS","BIO","KL1689","KL","0","-64","KLM13L","KLM"
"42.35","3.36","34530e84","020177","222","39000","441","","A320","CN-NMR","1710189341","LYS","FEZ","3O344","3O","0","0","MAC344N","ABY"
"52.1","17.63","3452e59e","48AE80","76","39000","434","","B738","SP-LWA","1710189341","CDG","WAW","LO336","LO","0","-64","LOT336","LOT"
"40.08","34.62","3452e558","508404","98","39000","518","","B737","UR-SQD","1710189342","RMO","BAH","5F5364","5F","0","0","FIA5364","SQP"
