"latitude","longitude","id","icao_24bit","heading","altitude","ground_speed","squawk","aircraft_code","registration","time","origin_airport_iata","destination_airport_iata","number","airline_iata","on_ground","vertical_speed","callsign","airline_icao"
"39.11","41.5","345551b8","896478","113","41000","554","","A388","A6-EUN","1710266742","BHX","DXB","EK40","EK","0","0","UAE40","UAE"
"42.28","23.85","3455d958","48AF08","164","41000","443","","B38M","SP-LVI","1710266740","WAW","CAI","LO149","LO","0","64","LOT149","LOT"
"39.1","41.05","34554f9c","8963F3","108","41000","551","","A388","A6-EOV","1710266742","MAN","DXB","EK18","EK","0","0","UAE73J","UAE"
"41.41","33.11","345566f2","06A0C1","118","41000","534","","B788","A7-BDC","1710266740","DUB","DOH","QR18","QR","0","-64","QTR78G","QTR"
"38.55","41.49","34554e37","400774","125","41000","542","","B772","G-VIIW","1710266723","LHR","BAH","BA125","BA","0","0","BAW125","BAW"
"39.55","39.34","34554e34","89639B","111","41000","552","","A388","A6-EOB","1710266742","GLA","DXB","EK28","EK","0","0","UAE9H","UAE"
"40.1","36.94","34556ae3","06A145","114","41000","542","","A388","A7-APD","1710266740","LHR","DOH","QR4","QR","0","0","QTR52U","QTR"
"47.12","17.94","3455d602","502D28","21","41000","446","","BCS3","YL-AAX","1710266741","CTA","RIX","BT640","BT","0","0","BTI8TK","BTI"
"34.67","45.0","34555d5f","06A10A","160","41000","511","","A359","A7-ALV","1710266739","GVA","DOH","QR100","QR","0","0","QTR20B","QTR"
"38.12","42.07","34555acd","89649D","118","41000","558","","A388","A6-API","1710266742","LHR","AUH","EY20","EY","0","0","ETD71M","ETD"
"37.92","44.66","34555a55","896181","115","41000","554","","A388","A6-EEB","1710266740","AMS","DXB","EK148","EK","0","0","UAE31V","UAE"
"35.71","44.58","34555a4c","06A0E8","161","41000","508","","A359","A7-AMI","1710266740","BRU","DOH","QR194","QR","0","0","QTR194","QTR"
"38.09","44.19","3455487f","89639C","118","41000","549","","A388","A6-EOC","1710266742","LGW","DXB","EK16","EK","0","0","UAE47L","UAE"
"40.45","36.05","34555f90","06A102","111","41000","547","","A359","A7-ALN","1710266739","EDI","DOH","QR30","QR","0","0","QTR26W","QTR"
"39.75","38.69","345564b6","06A0AA","111","41000","551","","B788","A7-BCF","1710266742","LGW","DOH","QR328","QR","0","64","QTR328","QTR"
"51.17","-3.06","34560ad6","407BDC","192","41000","426","","B738","G-RUKB","1710266740","MAN","SVQ","RK315","RK","0","0","RUK315","RYR"
"52.09","-16.86","34552db9","406C3B","85","41000","558","","B789","G-VZIG","1710266743","JFK","LHR","VS26","VS","0","0","VIR26Q","VIR"
"36.92","18.85","3455c3a3","6355B5","120","41000","539","","GLEX","N98WG","1710266740","VLC","BLR","","","0","0","N98WG",""
"40.88","52.48","34557934","502D81","78","41000","553","","GLEX","YL-DAM","1710266740","VIE","ALA","","","0","64","UAG28S","UAG"
"65.0","-14.93","3455c28e","459D6E","113","41000","473","","A338","OY-GKN","1710266739","SFJ","CPH","GL782","GL","0","0","GRL782","GRL"
"37.22","-7.96","34556f31","502D7C","192","41000","416","","BCS3","YL-ABR","1710266739","BGO","LPA","BT1005","BT","0","0","BTI4WJ","BTI"
"47.57","22.85","3455c8d2","461F48","128","41000","495","","A359","OH-LWA","1710266740","HEL","DEL","AY121","AY","0","0","FIN121","FIN"
"35.96","28.74","345571f4","7380C9","125","41000","514","","B789","4X-EDK","1710266742","LHR","TLV","LY316","LY","0","-128","ELY316","ELY"
"54.27","9.22","3455f4a2","3CEA40","187","41000","467","","LJ45","D-CQAA","1710266740","OSL","CGN","QAJ1","QA","0","-64","QAJ1","QAJ"
"37.9","17.55","3455a798","71002C","128","40975","528","","B789","HZ-ARD","1710266740","LHR","JED","SV114","SV","0","64","SVA114","SVA"
"40.15","6.9","3454ad5e","0200CA","260","40975","426","","B788","CN-RGC","1710266740","DXB","CMN","AT247","AT","0","0","RAM247","RAM"
"46.94","20.74","3455676a","4D2066","123","40975","476","","GLEX","9H-VTE","1710266741","EDI","BOM","VJT182","VJ","0","64","VJT182","VJT"
"34.18","45.24","3455561d","06A0BE","90","40975","482","","B788","A7-BCZ","1710266735","DUS","DOH","QR86","QR","0","-64","QTR63A","QTR"
"33.94","45.28","345579c9","06A0AB","154","40975","512","","B788","A7-BCG","1710266739","WAW","DOH","QR260","QR","0","0","QTR70U","QTR"
"53.94","-12.5","345575d5","A3E585","93","40975","519","","CL35","N350HJ","1710266741","YJT","","HPJ350","HP","0","-64","HPJ350","HPJ"
"52.1","-6.35","34551712","407898","103","40975","518","","B78X","G-ZBLA","1710266741","BOS","LHR","BA238","BA","0","-128","BAW29G","BAW"
"51.14","3.48","3455bfda","06A2E3","18","40100","423","","B77L","A7-BFV","1710266742","MAD","OSL","QR8017","QR","0","768","QTR8017","QTR"
"46.63","6.02","3455f702","4D20E8","312","40075","386","","CL35","9H-VCF","1710266741","PSA","FAB","VJT486","VJ","0","-1088","VJT486","VJT"
"54.6","7.28","3455fdf4","494118","222","40000","412","","E55P","CS-PHX","1710266740","GOT","LCY","","","0","0","NJE592B","NJE"
"48.84","15.23","3455bfca","4BA9C1","309","40000","446","","A332","TC-JNA","1710266740","IST","AMS","TK1955","TK","0","0","THY89Z","THY"
"50.88","4.97","34548c80","8005ED","289","40000","430","","B788","VT-ANC","1710266740","COK","LGW","AI149","AI","0","-64","AIC149","AIC"
"45.2","13.51","3454fffb","896459","279","40000","468","","A388","A6-EUD","1710266740","DXB","MXP","EK91","EK","0","64","UAE9LT","UAE"
"57.54","23.8","34560486","4D20E3","189","40000","449","","CL60","9H-VFH","1710266740","HEL","ATH","VJT534","VJ","0","0","VJT534","VJT"
"46.43","21.47","3454611e","76CDA1","295","40000","478","","A359","9V-SMA","1710266740","SIN","CDG","SQ332","SQ","0","0","SIA332","SIA"
"43.26","20.31","34542f0b","4CAD49","265","40000","470","","A359","EI-IFF","1710266742","HND","FCO","AZ793","AZ","0","0","ITY793","ITY"
"46.68","16.52","3455bb9d","3B7543","266","40000","466","","A332","F-UJCT","1710266740","CND","","CTM1077","CT","0","0","CTM1077","CTM"
"44.06","2.83","3455f056","","57","40000","446","","CL30","","1710266739","","","","","0","-128","CL30",""
"45.64","15.05","345551b5","440AF4","306","40000","432","","B738","OE-IWB","1710266740","TLV","LGG","3V4993","3V","0","64","TAY4993","ABR"
"46.76","0.51","3456028e","472FD0","27","40000","393","","C650","HA-SCU","1710266741","PNA","FRA","JSG113","JS","0","64","JSG113","JSH"
"43.54","21.69","3454fd65","06A0FD","281","40000","481","","A359","A7-ALI","1710266740","DOH","MAD","QR151","QR","0","0","QTR1X","QTR"
"49.15","1.79","3455dd06","4864EA","29","40000","388","","E295","PH-NXM","1710266742","BCN","AMS","KL1674","KL","0","64","KLM88T","KLM"
"49.46","5.94","3455fed8","48418C","351","40000","405","","B739","PH-BXR","1710266742","GVA","AMS","KL1932","KL","0","0","KLM24D","KLM"
"48.92","9.43","3455eb15","484135","326","40000","414","","B738","PH-HZE","1710266740","INN","RTM","HV6924","HV","0","0","TRA20X","TRA"
"51.45","5.69","3455e72e","4D2300","289","40000","414","","B38M","9H-VUB","1710266740","VIE","STN","FR731","FR","0","0","RYR82UZ","MAY"
"45.4","12.91","34551496","06A0E6","285","40000","462","","A359","A7-AMG","1710266742","DOH","MXP","QR117","QR","0","192","QTR117","QTR"
"48.85","3.94","3455e701","","306","40000","391","","F900","","1710266738","","","","","0","64","F900",""
"61.93","11.03","3455e3e6","47945C","194","40000","434","","B738","LN-NII","1710266740","BDU","OSL","DY337","DY","0","0","NOZ7EU","NOZ"
"36.51","5.93","345528f0","3444CE","272","40000","405","","A332","EC-MAJ","1710266742","MED","ORN","SV9396","SV","0","0","SVA9396","SVA"
"50.06","8.54","34547dac","770590","292","40000","433","","A333","4R-ALP","1710266742","CMB","LHR","UL503","UL","0","-64","ALK503","ALK"
"41.45","48.6","34547da6","738100","233","40000","430","","B788","4X-ERA","1710266741","NRT","TLV","LY92","LY","0","-64","ELY092","ELY"
"55.08","30.7","3455fb69","4BA9C3","271","40000","437","","A332","TC-JNC","1710266739","VKO","IST","TK416","TK","0","64","THY7CG","THY"
"54.66","-9.89","3455e58c","40655D","304","40000","407","","A333","G-VINE","1710266740","LHR","BOS","VS11","VS","0","0","VIR11B","VIR"
"45.68","23.39","3454742e","75044A","296","40000","478","","A359","9M-MAC","1710266741","KUL","LHR","MH4","MH","0","0","MAS4","MAS"
"47.22","7.64","34556eae","39CF12","272","40000","440","","A359","F-HTYS","1710266740","TLV","CDG","AF963","AF","0","64","AFR963","AFR"
"58.29","43.35","34552473","151EFC","257","40000","426","","B738","RA-73468","1710266739","","","S78842","S7","0","0","SBI8842","SBI"
"56.47","20.84","3454ccda","800736","261","40000","470","","B788","VT-ANP","1710266740","AMD","LGW","AI171","AI","0","0","AIC171","AIC"
"57.67","-15.4","34559c43","3C6710","287","40000","458","","A359","D-AIXP","1710266739","MUC","EWR","LH412","LH","0","0","DLH412","DLH"
"46.32","-2.1","3455abfe","3CC09C","34","40000","418","","E55P","D-CAGA","1710266741","LIS","CDG","","","0","0","PVD25S","PVD"
"38.76","44.61","3454a5d8","48AE06","295","40000","402","","B788","SP-LRG","1710266742","PQC","KTW","LO6524","LO","0","-64","LOT6524","LOT"
"52.9","9.99","3455f8fc","485064","250","40000","444","","E190","PH-EZY","1710266741","GDN","AMS","KL1922","KL","0","-64","KLM1922","KLM"
"49.19","12.05","345509f8","06A0E9","293","40000","461","","A359","A7-AMJ","1710266739","DOH","LHR","QR15","QR","0","0","QTR1E","QTR"
"41.48","34.05","345579a1","06A0E4","289","40000","404","","A359","A7-AME","1710266743","DOH","LHR","QR5","QR","0","0","QTR005","QTR"
"46.06","-2.17","3455b420","44A82F","37","40000","422","","B737","OO-JAO","1710266741","RAK","RTM","TB7061","TB","0","0","JAF8PX","TUI"
"49.6","16.92","3455067e","89655F","294","40000","479","","A388","A6-EVS","1710266742","DXB","LHR","EK5","EK","0","0","UAE4CK","UAE"
"39.18","-4.75","34557a74","4D00C3","23","40000","428","","B737","LX-LGS","1710266739","DSS","LUX","LG406","LG","0","0","LGL406","LGL"
"40.61","7.04","3455dfab","4BB1E3","98","40000","505","","A333","TC-LOC","1710266741","MAD","IST","TK1860","TK","0","0","THY3US","THY"
"51.67","0.17","3454d0a2","89647A","297","40000","386","","A388","A6-EUP","1710266740","DXB","MAN","EK19","EK","0","64","UAE86H","UAE"
"48.24","3.44","3455f7f9","43E97C","324","40000","420","","GLF5","M-USIC","1710266741","NCE","FAB","","","0","0","MUSIC",""
"46.47","21.8","3454449b","406F79","294","39975","473","","B789","G-ZBKM","1710266739","PVG","LHR","BA168","BA","0","0","BAW168","BAW"
"46.54","17.86","34559c02","738101","308","39975","477","","B788","4X-ERB","1710266742","TLV","LHR","LY317","LY","0","0","ELY317","ELY"
"48.31","5.03","3455d1c1","4B17FD","309","39975","378","","BCS3","HB-JCF","1710266740","ZRH","LHR","LX338","LX","0","0","SWR1KL","SWR"
"47.64","2.49","345604dd","44CDC8","176","39025","486","","A320","OO-SNH","1710266740","BRU","BCN","SN3705","SN","0","0","BEL3FJ","BEL"
"41.2","1.21","3455ed9c","4952C9","260","39025","424","","A20N","CS-TVI","1710266740","MXP","LIS","TP825","TP","0","0","TAP825","TAP"
"42.87","28.65","345588d4","406A05","124","39025","498","","A388","G-XLEF","1710266741","LHR","DXB","BA107","BA","0","-64","BAW107","BAW"
"42.85","-1.61","3455f080","0200EF","206","39025","449","","B738","CN-RGE","1710266740","CDG","CMN","AT789","AT","0","-128","RAM789H","RAM"
"44.35","1.73","3455fc59","49514B","242","39025","414","","A21N","CS-TJK","1710266741","GVA","LIS","TP943","TP","0","0","TAP943","TAP"
"45.86","17.03","3455ccdb","4CA61E","129","39000","460","","B738","EI-DWR","1710266740","STN","SOF","FR9961","FR","0","0","RYR9RR","RYR"
"39.72","38.79","3455649c","461F0D","111","39000","522","","A333","OH-LTT","1710266742","HEL","DOH","AY1981","AY","0","0","FIN5TP","FIN"
"39.43","43.86","3455646f","888124","116","39000","560","","A359","VN-A891","1710266735","CDG","SGN","VN10","VN","0","0","HVN10","HVN"
"41.84","-4.76","3455cfdf","4B0280","244","39000","412","","A20N","HB-AYQ","1710266740","BSL","OPO","U21275","U2","0","-64","EZS47AP","EZY"
"57.65","7.93","3455b0b6","4CC53A","132","39000","462","","B38M","TF-ICL","1710266742","KEF","CPH","FI212","FI","0","0","ICE212","ICE"
"35.0","51.55","34552cae","80073D","116","39000","572","","B788","VT-ANW","1710266742","LHR","BOM","AI128","AI","0","64","AIC128","AIC"
"36.12","46.84","34552d67","8963D6","136","39000","533","","B77W","A6-EPG","1710266743","NCL","DXB","EK36","EK","0","0","UAE34Q","UAE"
"47.87","14.38","3455fad9","4BB1E7","120","39000","483","","A333","TC-LOG","1710266739","FRA","IST","TK1594","TK","0","0","THY4MG","THY"
"42.28","29.96","34556705","06A101","109","39000","528","","A359","A7-ALM","1710266739","MXP","DOH","QR128","QR","0","-64","QTR24P","QTR"
"52.95","6.98","3455feb2","","45","39000","481","","FA8X","","1710266740","","","","","0","0","FA8X",""
"53.26","-3.02","34561366","4074B2","144","39000","464","","A320","G-EZRT","1710266740","BFS","CDG","U23033","U2","0","0","EZY36WP","EZY"
"42.67","51.82","34559050","5140C1","22","39000","439","","B738","4L-GID","1710266742","DWC","","GH6927","GH","0","0","IGT6927","IGT"
"53.42","0.04","34560751","484CC2","127","39000","481","","E190","PH-EZR","1710266741","GLA","AMS","KL1478","KL","0","0","KLM60H","KLM"
"47.85","-3.04","3455ff56","344459","196","39000","446","","B738","EC-LVR","1710266742","LGW","MAD","UX1016","UX","0","0","AEA76PJ","AEA"
"50.67","9.22","34560df3","48414D","114","39000","466","","B738","PH-HZI","1710266740","AMS","SZG","HV6591","HV","0","0","TRA95C","TRA"
"40.74","34.39","34556b74","400F63","88","39000","528","","A346","G-ECLN","1710266742","BOH","CTU","SE600","SE","0","0","URO600","URO"
"38.71","39.35","34552729","06A36C","100","39000","522","","A332","A7-ACT","1710266619","TLS","DOH","QR48","QR","0","0","QTR38Q","QTR"
"51.17","12.25","3455fbd2","4BB1C7","105","39000","465","","A333","TC-LNG","1710266740","AMS","IST","TK1954","TK","0","0","THY5MQ","THY"
"40.51","35.78","34556a65","06A112","106","39000","542","","A35K","A7-AOD","1710266741","MAN","DOH","QR28","QR","0","0","QTR2J","QTR"
"44.75","21.33","3455cb8f","4BCDA6","148","39000","451","","B38M","TC-SMF","1710266739","WAW","AYT","XQ421","XQ","0","0","SXS5JM","SXS"
"43.22","14.78","3455cb2e","06002F","135","39000","518","","A359","3B-NBP","1710266741","LGW","MRU","MK53","MK","0","0","MAU53","MAU"
"39.48","21.12","345476e9","4BB0E4","65","39000","539","","A359","TC-LGD","1710266740","GRU","IST","TK16","TK","0","0","THY16","THY"
"44.17","16.85","3455c580","407CB0","142","39000","448","","B738","G-RUKD","1710266741","STN","TIA","RK8290","RK","0","0","RUK7WT","RYR"
"49.06","12.08","34560020","4D00F1","104","39000","438","","B737","LX-LBR","1710266740","LUX","VIE","LG8857","LG","0","0","LGL87W","LGL"
"38.07","44.24","345549ae","896476","126","39000","530","","A388","A6-EUL","1710266741","LHR","DXB","EK2","EK","0","0","UAE2","UAE"
"37.65","44.77","34555b29","89647E","132","39000","549","","A388","A6-EUT","1710266740","CDG","DXB","EK74","EK","0","0","UAE65W","UAE"
"38.61","40.86","34555a62","4007FB","116","39000","537","","B772","G-YMMP","1710266743","LGW","DOH","BA2033","BA","0","0","BAW2033","BAW"
"48.36","15.08","3455d4da","406A9C","114","39000","498","","B788","G-ZBJE","1710266740","LHR","BOM","BA135","BA","0","0","BAW135","BAW"
"37.83","42.79","34557f53","06A2E8","116","39000","548","","B789","A7-BHE","1710266743","MUC","DOH","QR58","QR","0","0","QTR51K","QTR"
"42.27","34.64","3455881d","461F4E","95","39000","540","","A359","OH-LWG","1710266735","HEL","BKK","AY145","AY","0","0","FIN145","FIN"
"45.78","1.4","34558813","40600D","170","39000","487","","A319","G-EZFI","1710266742","LGW","PMI","U28085","U2","0","0","EZY48DQ","EZY"
"52.17","50.05","3455d9a4","151DC3","110","39000","514","","A359","RA-73155","1710266735","SVO","DEL","SU232","SU","0","0","AFL232","AFL"
"50.29","8.17","3455f1d9","732542","100","39000","488","","A332","EP-IJB","1710266739","LHR","IKA","IR710","IR","0","0","IRA710","IRA"
"53.14","7.06","34554f65","4AC9C4","43","39000","448","","B38M","SE-RND","1710266740","TFS","ARN","6B166","6B","0","0","BLX15X","TUI"
"53.62","6.05","3455f43c","4CAD91","56","39000","434","","A20N","EI-SCA","1710266740","LHR","CPH","SK506","SK","0","0","SAS506","SAS"
"35.26","44.77","345552db","706059","158","39000","19","","B77W","9K-AOF","1710266722","CDG","KWI","KU168","KU","0","0","KAC168","KAC"
"52.33","14.42","3455fefd","48888E","62","39000","422","","H25B","SP-CEO","1710266740","FRA","BZG","","","0","-128","JDI60F","JDI"
"35.6","47.26","3455b99f","896603","146","39000","500","","B38M","A6-FKM","1710266742","IST","DXB","FZ728","FZ","0","0","FDB2MF","FDB"
"53.17","2.69","34560b48","4792D3","44","39000","432","","B738","LN-NIL","1710266741","LGW","OSL","DY1309","DY","0","0","NOZ1309","NOZ"
"39.15","40.89","34556399","461F08","111","39000","526","","A333","OH-LTO","1710266739","ARN","DOH","AY1983","AY","0","0","FIN4K","FIN"
"39.26","40.43","345579d6","461F06","108","39000","532","","A333","OH-LTM","1710266742","CPH","DOH","AY1985","AY","0","64","FIN35B","FIN"
"52.82","13.22","3455fa9e","3C644E","182","39000","450","","A319","D-AIBN","1710266742","GOT","MUC","LH2431","LH","0","0","DLH4LC","DLH"
"50.51","5.59","3455fc06","3C654A","105","39000","482","","A20N","D-AIJJ","1710266740","LHR","MUC","LH2477","LH","0","0","DLH3RL","DLH"
"44.96","23.66","3455b47e","4B9E4A","161","39000","450","","B38M","TC-GRJ","1710266740","MSQ","IST","2S624","2S","0","0","STW624","STW"
"58.99","9.53","345609b7","471EFB","125","39000","458","","A321","HA-LTB","1710266742","BGO","GDN","W61746","W6","0","0","WZZ1WD","WZZ"
"34.87","44.92","34556459","06A2E9","160","39000","123","","B789","A7-BHF","1710266720","BER","DOH","QR82","QR","0","0","QTR77K","QTR"
"40.65","35.15","3455645c","405BFC","106","39000","526","","B772","G-YMMS","1710266741","LHR","DOH","BA123","BA","0","0","BAW123","BAW"
"35.48","-10.47","34555e0e","47A50D","216","39000","420","","B738","LN-ENM","1710266740","GOT","LPA","DY5991","DY","0","0","NOZ5991","NOZ"
"56.27","10.49","3455fd07","484555","41","39000","439","","B738","PH-BXW","1710266742","AMS","ARN","KL1117","KL","0","0","KLM43X","KLM"
"53.47","2.99","34560488","4ACB58","25","39000","412","","A20N","SE-RZX","1710266742","LHR","OSL","SK810","SK","0","-64","SAS810","SAS"
"37.67","45.31","34558a23","48AE20","115","39000","566","","B789","SP-LSA","1710266739","WAW","BOM","LO75","LO","0","-64","LOT75","LOT"
"48.97","16.19","3455d196","4BA9EA","107","39000","462","","A333","TC-JOJ","1710266741","LHR","IST","TK1986","TK","0","0","THY8SW","THY"
"35.26","18.88","3455a826","8963F5","99","39000","573","","A388","A6-EOX","1710266742","CMN","DXB","EK752","EK","0","0","UAE752","UAE"
"39.96","-4.36","3456068a","495213","261","39000","416","","E190","CS-TPS","1710266741","VLC","LIS","TP1095","TP","0","64","TAP1095","TAP"
"37.65","-3.0","3455e711","4D2346","224","39000","439","","B38M","9H-VUG","1710266741","MRS","RBA","FR7251","FR","0","0","RYR28JW","RYR"
"43.15","4.6","3455f650","","212","39000","442","","C56X","","1710266741","","","","","0","64","C56X",""
"48.37","17.8","3455f803","A55E46","131","39000","485","","B744","N445MC","1710266741","RMS","XJD","","","0","0","CMB131","GTI"
"36.86","-6.51","3455f73c","4CA8E4","215","39000","417","","B738","EI-ENR","1710266742","MAD","ACE","FR2017","FR","0","-64","RYR9QR","RYR"
"57.87","12.14","34560d5f","4ACA50","171","39000","442","","B738","SE-RRP","1710266741","OSL","CPH","D83233","D8","0","0","NSZ5GP","NOZ"
"42.63","32.68","3455969d","39B225","78","39000","536","","B77L","F-HMRF","1710266739","CDG","HKG","2C610","2C","0","0","CMA610","CMA"
"34.2","-8.0","34559816","40775C","189","39000","410","","B738","G-RUKA","1710266741","STN","RAK","RK7870","RK","0","0","RUK454D","RYR"
"44.02","-4.02","3455e5e4","405636","184","39000","430","","A319","G-EZDH","1710266741","LGW","AGP","U28075","U2","0","-64","EZY86AY","EZY"
"56.16","8.09","3455eb49","4ACA4A","49","39000","452","","B738","SE-RRJ","1710266741","LGW","ARN","D84458","D8","0","0","NSZ4458","NOZ"
"45.49","1.46","3456044e","493288","194","39000","446","","C68A","CS-LTH","1710266741","LBG","VLC","","","0","0","NJE191E","NJE"
"44.37","9.65","345508f5","06A0F9","261","39000","444","","A359","A7-ALE","1710266741","DOH","BCN","QR141","QR","0","0","QTR14H","QTR"
"35.36","50.0","3455e663","06A38B","137","39000","518","","B38M","A7-BSI","1710266741","TBS","DOH","QR254","QR","0","0","QTR42K","QTR"
"36.22","-11.25","3455a2b1","505CD8","211","39000","417","","B738","OM-FEX","1710266741","LIL","LPA","NT3013","NT","0","64","IBB7TD","AXE"
"33.76","24.71","345599e7","3C7A47","138","39000","479","","A339","D-ANRG","1710266741","FRA","MRU","DE2314","DE","0","0","CFG2314","CFG"
"49.51","1.33","3455fd23","406D92","140","38975","482","","A320","G-EZOM","1710266740","MAN","GVA","U22189","U2","0","64","EZY53NK","EZY"
"41.95","-2.09","3455ecb8","440C31","201","38975","440","","A319","OE-LKY","1710266742","CDG","AGP","U24574","U2","0","0","EJU4574","EZY"
"41.89","31.43","34557970","406A9F","109","38975","529","","B788","G-ZBJH","1710266740","LHR","HYD","BA277","BA","0","-64","BAW277","BAW"
"38.24","41.91","34551ee3","06A2F1","121","38975","548","","B789","A7-BHN","1710266739","OSL","DOH","QR176","QR","0","-256","QTR73E","QTR"
"50.98","-0.2","3456055a","406E66","146","38975","482","","A320","G-EZOU","1710266742","LPL","GVA","U23465","U2","0","0","EZY80GH","EZY"
"49.05","13.91","3455fb7c","4D2414","110","38975","462","","A320","9H-EWB","1710266740","DUS","BUD","EW9782","EW","0","-64","EWG76ZV","EWG"
"42.4","18.13","3455ad00","407D74","131","38975","471","","A20N","G-TTNT","1710266742","LHR","CAI","BA400","BA","0","-64","BAW4TH","BAW"
"43.64","27.11","3455689f","4074E4","123","38975","502","","B788","G-ZBJM","1710266741","LHR","MAA","BA35","BA","0","-64","BAW35","BAW"
"47.22","22.3","3455faf5","46B8AB","168","38975","446","","A20N","SX-NEK","1710266741","WAW","ATH","A3873","A3","0","64","AEE873","AEE"
"42.71","12.6","3455ca9a","740823","123","38975","524","","B788","JY-BAC","1710266740","LHR","AMM","RJ112","RJ","0","0","RJA112","RJA"
"45.58","4.4","3456015b","4952C3","235","38975","414","","A20N","CS-TVC","1710266742","ZRH","LIS","TP933","TP","0","-64","TAP9HZ","TAP"
"54.0","21.52","345514d7","502CE3","70","38975","430","","BCS3","YL-CSI","1710266741","TFS","VNO","BT984","BT","0","0","BTI8DN","BTI"
"55.83","7.57","3455edfd","400D5A","51","38950","446","","A319","G-DBCG","1710266741","LHR","GOT","BA802","BA","0","0","BAW8GT","BAW"
