"latitude","longitude","id","icao_24bit","heading","altitude","ground_speed","squawk","aircraft_code","registration","time","origin_airport_iata","destination_airport_iata","number","airline_iata","on_ground","vertical_speed","callsign","airline_icao"
"36.43","23.99","345383a2","","126","47000","542","","GLF6","","1710230742","","","","","0","64","GLF6",""
"51.16","1.91","3453ced2","4D22F5","110","47000","517","","GL7T","9H-VIB","1710230739","EWR","AUH","VJT783","VJ","0","64","VJT783","VJT"
"36.51","25.0","34543d28","","142","45025","537","","GL7T","","1710230741","","","","","0","64","GL7T",""
"39.4","27.38","34544e04","44B4A4","128","45000","504","","LJ45","OO-MED","1710230741","LGG","PFO","","","0","0","OOMED",""
"45.75","11.1","34547306","398266","135","45000","458","","C25C","F-HATG","1710230742","LBG","TAR","","","0","0","FHATG",""
"54.47","-6.79","34540935","","110","45000","518","","GL7T","","1710230740","","","","","0","0","GL7T",""
"44.06","21.87","34543af0","","132","45000","514","","GL7T","","1710230740","","","","","0","-64","GL7T",""
"40.46","-5.36","3453cacd","","104","45000","500","","GLEX","","1710230741","","","","","0","-64","GLEX",""
"46.33","5.78","3454707b","","233","44975","480","","GLEX","","1710230741","","","","","0","64","GLEX",""
"42.57","1.51","3454646c","0A0081","355","43000","359","","C56X","7T-VNC","1710230742","ALG","LBG","","","0","0","7TVNC",""
"41.37","46.21","34545abe","4A5243","280","43000","378","","CL30","YR-TRC","1710230742","AKX","","TOY226","TO","0","0","TOY226","TOY"
"36.33","24.31","34540098","4D238A","306","43000","408","","E550","9H-KFX","1710230741","DOH","SIR","","","0","-64","FJO65K","LXJ"
"49.63","-4.48","3454012c","","109","43000","549","","GL7T","","1710230741","","","","","0","0","GL7T",""
"53.86","-7.74","34545591","3008D2","300","43000","453","","GLEX","I-WLFZ","1710230740","LIN","EWR","SIO231","SI","0","64","SIO231","SIO"
"47.32","17.23","3454586a","4BB961","297","43000","438","","GLF4","TC-NKA","1710230739","SAW","FAB","","","0","0","EAJ01","EAJ"
"41.82","28.01","345417ae","","292","43000","399","","F2TH","","1710230741","","","","","0","0","F2TH",""
"53.05","5.13","3453d5ae","","92","43000","467","","FA7X","","1710230741","","","","","0","0","FA7X",""
"43.96","0.44","34546de0","49D407","342","43000","378","","E55P","OK-PHM","1710230742","IBZ","HUY","","","0","0","OKPHM","AAN"
"45.2","5.85","34546d7f","","329","42975","454","","GLEX","","1710230742","","","","","0","-64","GLEX",""
"43.32","21.56","34547eed","4D243C","260","41150","438","","CL35","9H-VCS","1710230742","SOF","RAK","VJT451","VJ","0","1088","VJT451","VJT"
"37.07","7.37","34537966","4CAD47","38","41025","500","","A359","EI-IFD","1710230741","GRU","FCO","AZ675","AZ","0","0","ITY675","ITY"
"44.6","19.3","345462b2","39ADEC","83","41000","453","","F2TH","F-HLPM","1710230740","CFE","OTP","","","0","-128","FHLPM","BIB"
"40.24","-2.86","34545cfe","3E1DCB","225","41000","371","","C25A","D-ICMD","1710230739","ZQW","FAO","","","0","0","DICMD",""
"48.32","12.06","34547f67","3C4841","113","41000","468","","F900","D-ABBA","1710230740","MHG","","","","0","0","DABBA",""
"52.02","-16.22","34541380","39C495","91","41000","553","","A359","F-HREV","1710230739","EWR","ORY","BF721","BF","0","64","FBU72K","FBU"
"39.97","35.53","345458d7","06A1D0","99","41000","569","","GLF6","A7-CGL","1710230739","ISL","","QE530","QE","0","0","QQE530","QQE"
"55.68","-12.69","3453bedf","406C39","104","41000","522","","B789","G-VWHO","1710230742","SEA","LHR","VS106","VS","0","-64","VIR106F","VIR"
"33.93","47.93","3453cc14","80165C","148","41000","500","","B38M","VT-BXN","1710230740","KEF","KWI","IX4","IX","0","0","AXB004",""
"50.16","-6.89","3453cd8e","40683E","77","41000","522","","A333","G-VUFO","1710230740","BGI","LHR","VS132","VS","0","0","VIR132","VIR"
