"latitude","longitude","id","icao_24bit","heading","altitude","ground_speed","squawk","aircraft_code","registration","time","origin_airport_iata","destination_airport_iata","number","airline_iata","on_ground","vertical_speed","callsign","airline_icao"
"40.92","17.63","345392b7","","309","45000","477","","GLF6","","1710219942","","","","","0","-64","GLF6",""
"42.97","-10.08","345383a2","","91","45000","524","","GLF6","","1710219941","","","","","0","64","GLF6",""
"48.36","3.0","345336c6","","101","45000","512","","GLF5","","1710219941","","","","","0","64","GLF5",""
"47.24","-0.59","3453432d","","351","43000","440","","GL7T","","1710219940","","","","","0","-64","GL7T",""
"43.44","-4.17","34538085","","111","43000","543","","GA6C","","1710219941","","","","","0","0","GA6C",""
"38.26","-11.46","34532e8e","AAA6E4","67","42975","514","","B788","N786AV","1710219942","BOG","BCN","AV18","AV","0","0","AVA018","AVA"
"47.89","16.29","34534cfc","801593","291","42975","510","","GL7T","VT-PRI","1710219941","BOM","LTN","","","0","0","VTPRI",""
"46.38","20.81","3453cc14","80165C","119","41000","448","","B38M","VT-BXN","1710219941","KEF","KWI","IX4","IX","0","0","AXB004",""
"35.22","21.18","3453e9ca","020122","111","41000","549","","B788","CN-RGT","1710219940","AGA","MED","AT2010","AT","0","64","RAM2010","RAM"
"38.45","0.15","3453743d","02013C","248","41000","456","","B789","CN-RAM","1710219940","DOH","CMN","AT217","AT","0","0","RAM217","RAM"
"39.05","9.38","3452ea08","4CADC6","37","41000","483","","A339","EI-HJN","1710219941","GIG","FCO","AZ673","AZ","0","64","ITY673","ITY"
"55.76","6.58","34542681","440CED","22","41000","443","","B738","OE-IXH","1710219942","CDG","OSL","3V4482","3V","0","-64","TAY3SL","ABR"
"52.9","-13.58","3453a5bc","405BFD","97","41000","531","","B772","G-YMMT","1710219939","PHL","LHR","BA66","BA","0","0","BAW9NF","BAW"
"47.19","17.99","3454241d","04015C","121","41000","470","","B77L","ET-AVT","1710219941","LGG","BOM","ET3610","ET","0","0","ETH3610","ETH"
"52.87","-5.91","34538cd5","3C4A03","113","41000","526","","B789","D-ABPC","1710219940","YYZ","FRA","LH471","LH","0","0","DLH471","DLH"
"52.54","-9.83","3453b200","407798","100","41000","534","","A35K","G-XWBB","1710219940","BOS","LHR","BA212","BA","0","0","BAW2CM","BAW"
"46.19","1.51","345426c4","4CAC65","4","41000","366","","B738","EI-AZD","1710219942","BCN","LGG","ABR2201","AB","0","0","ABR2201",""
"54.14","-10.86","3453a2f0","AAF47D","111","41000","537","","B788","N805AN","1710219940","PHL","FCO","AA718","AA","0","64","AAL718","AAL"
"51.94","-12.49","3453a1ea","44CCC5","93","41000","517","","A333","OO-SFE","1710219941","JFK","BRU","SN502","SN","0","0","BEL52B","BEL"
"53.42","-5.15","3453855f","A2A2DF","95","40975","519","","B788","N26902","1710219940","IAD","AMS","UA946","UA","0","-64","UAL946","UAL"
"40.36","23.23","34532b10","738103","134","40975","502","","B788","4X-ERD","1710219940","EWR","TLV","LY28","LY","0","64","ELY028","ELY"
"54.83","7.67","3454213e","43EA06","246","40025","438","","LJ45","M-ABGV","1710219941","RIX","STN","","","0","0","MABGV","RYR"
"43.44","28.52","3452dabc","750449","302","40025","448","","A359","9M-MAB","1710219938","KUL","LHR","MH2","MH","0","640","MAS2","MAS"
"44.48","-14.03","34537ae3","39CDCE","51","40004","503","","A35K","F-HTOO","1710219943","FDF","ORY","TX511","TX","0","0","FWI11B","FWI"
"52.32","47.56","3453ff86","507C4D","294","40000","445","","B788","UK78702","1710219939","TAS","DME","HY603","HY","0","0","UZB603","UZB"
"49.97","14.31","3453a91a","484411","298","40000","468","","A332","PH-AOC","1710219940","DMM","AMS","KL425","KL","0","0","KLM425","KLM"
"41.45","34.3","34533e5e","39D2A2","291","40000","404","","A359","F-HUVC","1710219935","MAA","CDG","AF115","AF","0","0","AFR115","AFR"
"55.56","15.23","345355ca","8005EF","247","40000","464","","B788","VT-ANE","1710219942","DEL","LHR","AI161","AI","0","0","AIC161","AIC"
"40.84","50.57","345408c7","503D6D","278","40000","412","","A332","LY-TKL","1710219940","TAS","IST","HY271","HY","0","0","UZB271","UZB"
"45.92","4.61","34535a59","44CCC2","340","40000","414","","A333","OO-SFB","1710219942","EBB","BRU","SN467","SN","0","0","BEL4UR","BEL"
"39.63","-12.91","34535bd0","AAED0D","77","40000","511","","B788","N803AL","1710219942","MIA","BCN","AA112","AA","0","-64","AAL112","AAL"
"54.9","-14.23","3453a930","C023C9","102","40000","526","","B789","C-FNOI","1710219939","YYZ","DUB","AC800","AC","0","0","ACA800","ACA"
"45.4","4.61","3453505e","06E028","350","40000","418","","A332","9XR-WX","1710219940","KGL","LHR","WB710","WB","0","0","RWD710","RWD"
"35.59","7.83","3453b03e","700001","305","40000","393","","A343","YA-KAA","1710219940","MED","","RQ7181","RQ","0","64","KMF7181","KMF"
"44.89","15.82","3453a5b7","06A104","284","40000","477","","A359","A7-ALP","1710219942","DOH","MXP","QR123","QR","0","0","QTR58X","QTR"
"53.0","-15.15","3453ae4e","4075B3","89","40000","541","","A35K","G-VLUX","1710219938","JFK","LHR","VS46","VS","0","0","VIR46K","VIR"
