"latitude","longitude","id","icao_24bit","heading","altitude","ground_speed","squawk","aircraft_code","registration","time","origin_airport_iata","destination_airport_iata","number","airline_iata","on_ground","vertical_speed","callsign","airline_icao"
"46.54","19.45","3453ced2","4D22F5","113","47000","506","","GL7T","9H-VIB","1710236140","EWR","AUH","VJT783","VJ","0","0","VJT783","VJT"
"43.22","4.8","3454822a","45A94B","205","45000","480","","HA4T","OY-JJK","1710236141","RKE","PMI","","","0","0","JNJ5KB",""
"53.54","-5.52","345429de","A99A96","89","45000","510","","GLF5","N718JJ","1710236141","TEB","LTN","TFF924","TF","0","0","TFF924","TFF"
"40.5","7.58","34547eed","4D243C","257","45000","432","","CL35","9H-VCS","1710236142","SOF","RAK","VJT451","VJ","0","0","VJT451","VJT"
"44.73","17.16","3454814c","06A1C6","132","45000","517","","GLF6","A7-CGA","1710236142","FAB","LCA","QE723","QE","0","64","QQE723","QQE"
"61.37","-1.13","3454822f","45CCB3","105","45000","446","","E55P","OY-SES","1710236140","KEF","ODE","","","0","0","OYSES",""
"47.65","18.98","34548dbd","49D387","89","45000","424","","E55P","OK-PHO","1710236141","ZRH","SCV","","","0","0","OKPHO","AAN"
"42.4","-13.44","3454129f","","103","45000","489","","GL5T","","1710236139","","","","","0","-64","GL5T",""
"40.41","51.76","34542fab","4D2322","283","44975","411","","GL7T","9H-VIE","1710236141","JAI","LTN","VJT133","VJ","0","0","VJT133","VJT"
"44.55","-1.03","3454a8ba","3B7F6A","26","43825","152","","TBM9","F-ZDGA","1710236138","XAC","","","","0","-192","TPON21","CEV"
"65.11","13.29","34549206","47A48C","22","43000","435","","C68A","LN-SAA","1710236141","OSL","TOS","","","0","0","BNO91J","INR"
"34.39","44.32","34547b17","500388","343","43000","462","","GL7T","T7-MAHA","1710236141","SHJ","LBG","","","0","0","T7MAHA",""
"48.33","6.45","3454820d","493295","171","43000","466","","C68A","CS-LTU","1710236140","FAB","NCE","","","0","0","NJE853C","NJE"
"47.75","3.88","345490dc","43ED51","332","43000","368","","E55P","2-EMBR","1710236141","NCE","EXT","","","0","0","ORT02A","ORT"
"47.85","16.33","34547bad","06A0FF","119","43000","494","","A359","A7-ALK","1710236141","EDI","DOH","QR32","QR","0","0","QTR30C","QTR"
"41.66","33.18","3454549f","06A10A","281","43000","451","","A359","A7-ALV","1710236139","DOH","GVA","QR99","QR","0","0","QTR55Y","QTR"
"43.43","13.86","34540098","4D238A","305","43000","441","","E550","9H-KFX","1710236141","DOH","SIR","","","0","0","FJO65K","LXJ"
"50.17","7.25","34548d18","3CC0D3","296","43000","396","","C680","D-CAID","1710236140","FKB","FAB","","","0","0","DCAID","AMB"
"41.65","3.23","3454945d","","55","43000","484","","GLF5","","1710236142","","","","","0","-64","GLF5",""
"46.53","47.43","34548c5c","142AF8","112","43000","556","","GLF6","RA-11000","1710236143","VKO","ISL","","","0","0","RLA1110",""
"42.98","16.9","34547eeb","","128","43000","500","","GLF5","","1710236139","","","","","0","-64","GLF5",""
"58.27","18.89","34549ce7","494104","228","43000","406","","E55P","CS-PHD","1710236141","HEL","LUX","","","0","-128","NJE669A","NJE"
"41.02","4.23","3454a4de","3CD7E5","24","42975","376","","PC24","D-CJBH","1710236140","PMI","OBF","","","0","0","QGA25A","QGA"
"56.63","13.84","3454a3b7","48C1A1","145","41025","446","","B738","SP-RNB","1710236140","TRF","KRK","FR6311","FR","0","0","RYR6311","RYR"
"48.67","13.98","34547f73","06A0AC","117","41000","482","","B788","A7-BCH","1710236139","DUB","DOH","QR20","QR","0","-64","QTR22J","QTR"
"48.57","8.24","34548605","3CDDE1","202","41000","432","","E55P","D-CLIF","1710236140","GRQ","CEQ","","","0","0","SFG55A","SFG"
"47.55","14.55","3454684c","06A10D","116","41000","492","","A359","A7-ALY","1710236141","LHR","DOH","QR6","QR","0","0","QTR47U","QTR"
"53.9","-11.67","345410ca","484443","94","41000","516","","A332","PH-AOD","1710236142","MSP","AMS","KL656","KL","0","0","KLM656","KLM"
"41.95","-13.13","345412bd","347388","92","41000","488","","A359","EC-NXE","1710236141","MIA","MAD","IB6118","IB","0","64","IBE6118","IBE"
"53.6","-12.82","3454135e","400774","107","41000","526","","B772","G-VIIW","1710236139","ATL","LHR","BA226","BA","0","0","BAW23T","BAW"
"55.88","-0.63","345414c2","47880D","87","41000","487","","A333","LN-RKT","1710236142","JFK","CPH","SK920","SK","0","0","SAS920","SAS"
"45.73","25.41","34547e47","06A2ED","136","41000","478","","B789","A7-BHJ","1710236142","CPH","DOH","QR162","QR","0","-64","QTR49Q","QTR"
"44.66","27.77","3454816e","600BCA","132","41000","498","","GLF5","4K-080","1710236139","BER","GYD","ESW77","ES","0","64","ESW77","ESW"
"47.33","19.48","345479e4","43C6F7","133","41000","466","","A332","ZZ334","1710236141","BZZ","AKT","RRR2302","RR","0","0","RRR2302","RRR"
"36.19","25.3","34547a29","7C4325","142","41000","454","","E55P","VH-NJR","1710236142","DBV","","","","0","0","VHNJR",""
"45.4","22.51","34548006","732541","117","41000","474","","A332","EP-IJA","1710236142","CDG","IKA","IR732","IR","0","0","IRA732","IRA"
"41.54","16.87","345489c7","4CC4C5","135","41000","506","","B744","TF-AMN","1710236141","HHN","NBO","","","0","0","ABD321P",""
"44.79","26.37","345479ae","06A0A9","134","41000","493","","B788","A7-BCE","1710236140","ARN","DOH","QR170","QR","0","0","QTR53R","QTR"
"41.19","1.52","345489ea","3CF62A","222","41000","443","","LJ45","D-CUNI","1710236142","MST","AGA","UNI137","UN","0","-64","UNI137","UNI"
"39.32","-4.5","34547b95","4CA7D8","186","41000","460","","A333","EI-GAJ","1710236139","DUB","AGP","EI582","EI","0","0","EIN582","EIN"
"44.48","11.12","34549af2","39AE37","102","41000","477","","F2TH","F-HLRX","1710236142","CFE","OTP","","","0","-64","FHLRX","BIB"
"54.04","23.36","34546d21","4BA9C5","26","41000","455","","A332","TC-JNE","1710236142","IST","VKO","TK417","TK","0","0","THY2BL","THY"
"48.54","1.84","34548786","3CC24D","227","41000","420","","C560","D-CAWR","1710236141","LEJ","VIT","","","0","0","DCAWR",""
"49.46","14.74","345487ab","06A0B8","112","41000","481","","B788","A7-BCT","1710236139","BHX","DOH","QR36","QR","0","-64","QTR66C","QTR"
"35.71","-10.27","34546d70","449681","217","41000","418","","E295","OO-ETA","1710236140","ANR","LPA","TB1611","TB","0","64","JAF1611","TUI"
"49.1","-0.59","3453dcf2","4B1881","102","41000","508","","A333","HB-JHH","1710236140","EWR","ZRH","LX19","LX","0","0","SWR19C","SWR"
"43.32","13.31","3453fc56","740822","118","41000","509","","B788","JY-BAB","1710236142","YUL","AMM","RJ272","RJ","0","-64","RJA272","RJA"
"53.38","-2.86","3453eecf","4866C1","93","41000","520","","B788","PH-TFJ","1710236140","CUN","AMS","OR511","OR","0","-64","TFL511","TUI"
"56.59","15.77","34545c97","4D226E","90","41000","438","","B738","9H-QCZ","1710236142","DUB","KUN","","","0","0","RYR278","RYR"
"47.67","8.54","3453ffab","4BB0F0","102","41000","498","","A359","TC-LGP","1710236141","IAD","IST","TK8","TK","0","64","THY8","THY"
"50.59","9.67","3454a0c8","484B90","116","41000","472","","B737","PH-BGI","1710236142","AMS","VIE","KL1845","KL","0","0","KLM37L","KLM"
"43.48","23.96","34548351","06A0EA","103","41000","512","","A359","A7-AMK","1710236141","ZRH","DOH","QR94","QR","0","0","QTR094","QTR"
"50.43","-8.51","34540b4a","406B20","86","41000","530","","A388","G-XLEG","1710236141","MIA","LHR","BA208","BA","0","0","BAW34N","BAW"
"53.13","9.25","3454a26a","491307","185","41000","400","","C56X","CS-DXG","1710236141","BLL","CMF","","","0","-64","NJE398U","NJE"
"48.42","17.82","3454837a","39B228","126","41000","461","","A332","F-HMRI","1710236140","PRG","IST","TK6296","TK","0","0","THY6296","CMA"
"59.83","-16.86","3453f30d","A4CE71","92","41000","492","","A339","N409DX","1710235863","SEA","LHR","DL20","DL","0","0","DAL20","DAL"
"41.14","33.77","34547cad","06A2E7","117","41000","528","","B789","A7-BHD","1710236142","WAW","DOH","QR264","QR","0","-64","QTR36K","QTR"
"43.64","11.32","34547c9f","","120","41000","488","","CL35","","1710236142","","","","","0","64","CL35",""
"47.93","7.59","3454a0ce","486442","132","41000","455","","C56X","PH-GHZ","1710236140","ANR","LCA","","","0","-64","PHGHZ",""
"35.1","29.36","345482bc","","122","41000","561","","GA6C","","1710236142","","","","","0","64","GA6C",""
"53.46","-4.75","3453f8da","48506D","93","41000","522","","B788","PH-TFM","1710236140","CUR","AMS","OR361","OR","0","-64","TFL361","TUI"
"34.69","52.23","345458d7","06A1D0","137","41000","561","","GLF6","A7-CGL","1710236140","ISL","","QE530","QE","0","-128","QQE530","QQE"
"52.01","-15.43","345434bd","39D2A5","92","40996","548","","A359","F-HUVF","1710236139","JFK","CDG","AF9","AF","0","64","AFR009","AFR"
"39.0","-14.92","3454160f","34530C","79","40992","486","","B788","EC-MNS","1710236143","HAV","MAD","UX52","UX","0","0","AEA052","AEA"
"50.17","7.05","34549ad1","8005EF","109","40975","502","","B788","VT-ANE","1710236142","LHR","DEL","AI162","AI","0","-64","AIC162","AIC"
"50.53","5.96","345497fc","06A0B1","112","40975","500","","B788","A7-BCM","1710236140","LGW","DOH","QR330","QR","0","-64","QTR42Y","QTR"
"46.23","22.51","34548416","06A0C0","124","40975","489","","B788","A7-BDB","1710236141","DUS","DOH","QR88","QR","0","0","QTR71R","QTR"
"51.88","51.58","34548d50","507C4D","111","40975","524","","B788","UK78702","1710236143","DME","TAS","HY604","HY","0","0","UZB604","UZB"
"38.75","26.52","345474fd","3CC9AB","139","40975","444","","LJ35","D-CDRF","1710236140","FKB","","1I112","1I","0","64","AMB112","AMB"
"46.53","24.53","345473c0","06A2EB","136","40975","472","","B789","A7-BHH","1710236142","OSL","DOH","QR180","QR","0","-64","QTR44C","QTR"
