"latitude","longitude","id","icao_24bit","heading","altitude","ground_speed","squawk","aircraft_code","registration","time","origin_airport_iata","destination_airport_iata","number","airline_iata","on_ground","vertical_speed","callsign","airline_icao"
"37.55","43.25","3451fed3","06A0AF","118","41000","544","","B788","A7-BCK","1710183935","DUB","DOH","QR18","QR","0","0","QTR78G","QTR"
"44.11","18.95","34529bc6","4BA933","131","41000","476","","A332","TC-JIS","1710183939","BRU","IST","TK1940","TK","0","-64","THY40B","THY"
"39.31","-3.14","34529cd4","44A82F","191","41000","434","","B737","OO-JAO","1710183942","ORY","RAK","TB7522","TB","0","0","JAF79J","TUI"
"59.01","5.05","34524287","459D6E","130","41000","472","","A338","OY-GKN","1710183940","SFJ","CPH","GL780","GL","0","0","GRL780","GRL"
"34.7","28.14","345265db","48AF00","152","41000","463","","B38M","SP-LVA","1710183940","WAW","CAI","LO149","LO","0","64","LOT149","LOT"
"52.03","-5.85","3451bfab","4007F3","105","41000","516","","B772","G-YMMH","1710183939","EWR","LHR","BA180","BA","0","0","BAW46K","BAW"
"47.16","4.15","3452b75d","4CA857","126","41000","474","","B738","EI-EMO","1710183942","BHX","TRN","FR9806","FR","0","0","RYR75HF","RYR"
"39.37","20.91","3452840c","4BA9C1","65","41000","538","","A332","TC-JNA","1710183942","ORN","IST","TK494","TK","0","64","THY3DJ","THY"
"64.36","12.25","3452b65d","47A48C","11","41000","432","","C68A","LN-SAA","1710183940","OSL","BOO","","","0","0","BNO91J","INR"
"45.21","24.22","3452877d","600B78","105","41000","489","","GLF4","4K-AZ888","1710183942","LBG","GYD","","","0","-64","ESW8M","ESW"
"37.25","34.6","3451f2fa","","215","41000","426","","GL5T","","1710183943","","","","","0","0","GL5T",""
"45.85","17.08","34527318","4BA9CA","117","41000","462","","A333","TC-JNJ","1710183940","MUC","IST","TK1636","TK","0","0","THY60G","THY"
"44.54","9.15","3452ba9e","39CF12","122","41000","514","","A359","F-HTYS","1710183940","CDG","CAI","AF568","AF","0","0","AFR568","AFR"
"36.34","27.96","3452cca3","4BA912","191","41000","416","","B738","TC-JHR","1710183941","ADB","MED","TK3305","TK","0","-64","THY3305","THY"
"40.48","35.44","34522eda","06A0E7","117","41000","544","","A359","A7-AMH","1710183935","LHR","DOH","QR8","QR","0","0","QTR54X","QTR"
"42.16","4.05","3452cc62","399A28","199","41000","396","","C25M","F-HGRI","1710183940","GNB","IBZ","","","0","0","VLJ783J","VLJ"
"47.33","9.66","3452cc27","489221","64","41000","440","","B738","SP-ESB","1710183939","GNB","KTW","","","0","0","ENT58AD","ENT"
"38.69","42.53","34525e58","48AE04","109","41000","546","","B788","SP-LRE","1710183940","WAW","DEL","LO71","LO","0","64","LOT71","LOT"
"43.44","23.09","34528d18","4BB1E1","117","41000","476","","A333","TC-LOA","1710183941","FRA","IST","TK1594","TK","0","64","THY4MG","THY"
"37.51","43.35","3452079d","406A9C","116","40975","542","","B788","G-ZBJE","1710183939","LHR","MAA","BA35","BA","0","0","BAW35","BAW"
"35.07","45.16","3451feab","06A0AB","91","40975","532","","B788","A7-BCG","1710183939","BHX","DOH","QR34","QR","0","0","QTR79R","QTR"
"48.73","17.36","3452905c","4BB1E5","134","40975","451","","A333","TC-LOE","1710183939","AMS","IST","TK1954","TK","0","0","THY5MQ","THY"
"41.26","0.44","3452a8db","34740F","247","40975","452","","B788","EC-NZG","1710183940","MXP","MAD","UX1062","UX","0","0","AEA78TL","AEA"
"53.8","22.59","34528b81","440CAF","208","40000","415","","B738","OE-LVC","1710183941","TLL","KTW","3V4367","3V","0","64","TAY7TL","ABR"
"50.17","1.49","3452bfeb","48C136","322","40000","404","","B738","SP-RKX","1710183940","GNB","CWL","RY991","RY","0","-64","RY991","RYR"
"41.08","-3.65","34522daf","39D305","24","40000","412","","B738","F-HUYF","1710183939","DSS","BOD","TO8069","TO","0","0","TVF8069","TRA"
"35.53","20.84","34521ee2","344450","296","40000","416","","A333","EC-LXA","1710183942","MED","FEZ","AT2908","AT","0","0","RAM2908","EVE"
"39.11","21.85","3452cee0","45CE4B","315","40000","414","","B762","OY-SRK","1710183941","ATH","MUC","DJ6119","DJ","0","0","SRR6119","SRR"
"51.25","7.89","3452bf25","486495","329","40000","448","","E295","PH-NXL","1710183941","ZRH","AMS","KL1964","KL","0","-64","KLM94Y","KLM"
"44.54","4.82","345139f1","407371","350","40000","448","","B789","G-VNYL","1710183940","CPT","LHR","VS479","VS","0","-128","VIR479","VIR"
"53.12","-1.68","34528897","","317","40000","452","","GLF5","","1710183940","","","","","0","-128","GLF5",""
"41.36","16.68","345138d8","060035","304","40000","456","","A339","3B-NBU","1710183941","MRU","GVA","MK48","MK","0","0","MAU48","MAU"
"54.24","8.47","3452b534","3964E0","200","40000","432","","B738","F-GZHA","1710183940","OSL","ORY","TO7411","TO","0","0","TVF27CK","TRA"
"54.95","7.26","3452b8a6","4864EC","202","40000","435","","E295","PH-NXR","1710183939","OSL","AMS","KL1150","KL","0","64","KLM28G","KLM"
"46.78","20.52","3452539b","5140C6","295","40000","460","","B763","4L-GIT","1710183939","TBS","LGG","GH2101","GH","0","0","IGT2101","IGT"
"52.38","11.76","3452c82b","48C123","266","40000","430","","B738","SP-RKD","1710183942","POZ","BHX","FR5073","FR","0","0","RYR6197","RYR"
"51.08","9.67","3452c4aa","4932A1","6","40000","430","","C68A","CS-LUA","1710183942","ZRH","HAM","","","0","-64","NJE313T","NJE"
"39.22","26.05","3452a170","","321","40000","345","","BE40","","1710183939","","","","","0","-64","BE40",""
"42.32","28.91","345218f3","06A10D","313","40000","424","","A359","A7-ALY","1710183938","DOH","LHR","QR5","QR","0","448","QTR005","QTR"
"53.75","-8.47","3452a6b5","39D2A5","290","40000","428","","A359","F-HUVF","1710183942","CDG","JFK","AF10","AF","0","0","AFR010","AFR"
"34.73","-10.06","34526b5c","45D966","36","40000","467","","A332","OY-VKF","1710183940","SID","BLL","DK445","DK","0","0","VKG445","VKG"
"42.86","5.61","3452af52","44A832","23","40000","431","","B737","OO-JAR","1710183942","ORN","BRU","TB3454","TB","0","-128","JAF3454","TUI"
"44.42","13.08","3451cdb4","06A10A","273","40000","464","","A359","A7-ALV","1710183941","DOH","BCN","QR141","QR","0","0","QTR14H","QTR"
"40.73","-2.81","3452d778","4CA891","344","40000","392","","B738","EI-ENE","1710183940","VLC","ORK","FR8110","FR","0","64","RYR12FM","RYR"
"43.06","-5.91","3452c246","4D23AA","352","40000","402","","GALX","9H-777MF","1710183940","MAD","MAN","","","0","-64","LWG10I","LWG"
"49.64","9.86","34523977","7380C2","295","39975","480","","B789","4X-EDC","1710183941","TLV","LHR","LY317","LY","0","0","ELY317","ELY"
"36.02","11.75","34521eb5","710120","275","39975","409","","B789","HZ-ARG","1710183942","MED","","SV9607","SV","0","0","SVA9607","SVA"
"40.54","48.12","34520fdc","440BF4","107","39050","497","","A21N","OE-LDS","1710183940","LDE","ASB","","","0","0","OELDS",""
"52.28","3.69","3452b885","3C644A","114","39050","466","","A319","D-AIBJ","1710183939","DUB","FRA","LH981","LH","0","0","DLH981","DLH"
"52.26","11.4","3452c438","4402F1","189","39025","417","","A320","OE-INP","1710183941","CPH","MXP","U23922","U2","0","0","EJU37UZ","EZY"
"42.29","10.05","3452c249","4CADDE","180","39025","454","","A20N","EI-HOE","1710183942","LIN","CAG","AZ1560","AZ","0","0","ITY1560","ITY"
"40.47","0.88","3452c19c","02019B","227","39025","438","","B738","CN-RGW","1710183942","MRS","CMN","AT733","AT","0","64","RAM733M","RAM"
"37.08","25.11","34524156","4076CC","137","39025","467","","A20N","G-TTNI","1710183942","LHR","CAI","BA400","BA","0","0","BAW4TH","BAW"
"48.41","17.88","34527468","4BA9C3","134","39025","456","","A332","TC-JNC","1710183941","DUB","IST","TK1978","TK","0","-128","THY9WE","THY"
"42.4","-3.02","34529f80","4951D1","245","39025","405","","A320","CS-TNQ","1710183940","ZRH","LIS","TP933","TP","0","0","TAP9HZ","TAP"
"36.92","30.53","3452b816","4BB1C3","164","39000","476","","A333","TC-LNC","1710183941","IST","MED","TK136","TK","0","0","THY136","THY"
"52.25","6.69","3452b83c","407796","105","39000","450","","A20N","G-UZLD","1710183941","MAN","PRG","U22231","U2","0","64","EZY54BZ","EZY"
"55.5","10.49","3452b851","4AC9F0","48","39000","433","","A20N","SE-ROP","1710183940","BRU","ARN","SK1590","SK","0","-64","SAS66P","SAS"
"52.4","20.82","3452ba6f","461E18","35","39000","442","","E190","OH-LKI","1710183941","VIE","HEL","AY1476","AY","0","-64","FIN65M","FIN"
"48.49","21.12","3452b098","4BA9E7","138","39000","442","","A333","TC-JOG","1710183940","BER","IST","TK1724","TK","0","0","THY6UE","THY"
"51.92","5.16","3452b022","3C6758","120","39000","465","","A320","D-AIZX","1710183941","EDI","FRA","LH1527","LH","0","0","DLH6EL","DLH"
"51.12","3.66","34523622","4AC9C6","35","39000","416","","B38M","SE-RNF","1710183940","ACE","GOT","6B284","6B","0","-64","BLX59L","TUI"
"41.54","16.01","3452b0a6","46B8A9","124","39000","478","","A20N","SX-NEI","1710183940","MXP","ATH","A3665","A3","0","-64","AEE665","AEE"
"38.25","9.79","3452add1","39D310","162","39000","484","","B738","F-HUYQ","1710183941","LYS","MIR","TO8704","TO","0","0","TVF8704","TRA"
"38.34","18.46","3452b517","4BAB2E","48","39000","523","","B739","TC-JYN","1710183939","CZL","IST","TK1412","TK","0","0","THY2KD","THY"
"45.38","3.97","3452b69c","344459","234","39000","444","","B738","EC-LVR","1710183940","MUC","MAD","UX1518","UX","0","0","AEA1518","AEA"
"48.21","2.21","3452b64c","344341","199","39000","480","","B738","EC-LTM","1710183941","AMS","MAD","UX1094","UX","0","0","AEA1094","AEA"
"39.73","35.41","34522c3a","346195","100","39000","537","","A332","EC-NBN","1710183941","MAD","SIN","","","0","0","PLM134P","PLM"
"37.24","30.63","3452b64b","4BB46D","157","39000","472","","A333","TC-MCM","1710183941","IST","RUH","MB714","MB","0","0","MNB714","MNB"
"47.23","13.09","3452b7fd","3946E5","99","39000","444","","A319","F-GRXF","1710183941","CDG","OTP","AF1088","AF","0","0","AFR1088","AFR"
"39.69","-5.67","3452b256","4951D3","254","39000","414","","A320","CS-TNS","1710183940","BCN","LIS","TP1037","TP","0","0","TAP37HG","TAP"
"37.11","44.33","3451facb","4007FA","117","39000","548","","B772","G-YMMO","1710183935","LHR","DOH","BA123","BA","0","0","BAW123","BAW"
"33.71","48.74","3451fbf7","461F08","147","39000","503","","A333","OH-LTO","1710183940","HEL","DOH","AY1981","AY","0","64","FIN5TP","FIN"
"41.31","2.09","3452c9ba","495210","248","39000","392","","E190","CS-TPP","1710183940","MRS","LIS","TP403","TP","0","128","TAP403Z","TAP"
"53.96","13.47","3452c8a4","39B228","135","39000","443","","A332","F-HMRI","1710183942","BLL","IST","TK6453","TK","0","64","THY6453","CMA"
"34.99","47.75","34520280","896474","146","39000","536","","A388","A6-EUJ","1710183940","LHR","DXB","EK2","EK","0","0","UAE2","UAE"
"34.53","48.11","345202a6","461F0E","147","39000","517","","A333","OH-LTU","1710183941","ARN","DOH","AY1983","AY","0","-64","FIN4K","FIN"
"52.25","3.35","3452d174","48C26C","76","39000","423","","B737","SP-RUM","1710183941","STN","PRG","FR2013","FR","0","64","RYR17DC","RYR"
"52.82","13.83","3451f488","502D5A","37","39000","420","","BCS3","YL-ABI","1710183940","TFS","TLL","BT882","BT","0","0","BTI7MW","BTI"
"49.72","9.86","3452cee7","471F5D","125","39000","443","","A320","HA-LWV","1710183941","DTM","SOF","W64332","W6","0","0","WZZ436","WZZ"
"57.56","15.68","3452cbb7","4CAC7A","41","39000","449","","A20N","EI-SIK","1710183940","CPH","ARN","SK1430","SK","0","0","SAS1430","SAS"
"36.16","33.64","345213c7","74072E","128","39000","488","","A319","JY-AYN","1710183939","MAN","AMM","RJ116","RJ","0","0","RJA116","RJA"
"39.63","-5.96","3452c09a","495215","254","39000","402","","E190","CS-TPU","1710183940","VLC","LIS","TP1095","TP","0","0","TAP1095","TAP"
"42.32","-0.7","3452ab10","346083","212","39000","456","","B738","EC-MXM","1710183942","ZRH","MAD","UX1672","UX","0","-64","AEA93JJ","AEA"
"54.16","4.18","3452bf46","461F52","46","39000","470","","A359","OH-LWK","1710183940","LHR","HEL","AY1338","AY","0","0","FIN4CE","FIN"
"44.32","16.77","3452bf05","4BB321","104","39000","468","","B39M","TC-LYA","1710183940","BLQ","IST","TK1326","TK","0","64","THY7JY","THY"
"38.42","43.44","34521999","896182","119","39000","564","","A388","A6-EEC","1710183940","MAN","DXB","EK18","EK","0","64","UAE73J","UAE"
"36.71","44.18","34520623","896463","159","39000","549","","A388","A6-APH","1710183941","LHR","AUH","EY20","EY","0","0","ETD71M","ETD"
"40.06","33.69","3452c5f2","4B8E45","104","39000","514","","B738","TC-CRE","1710183941","SAW","BAH","PC824","PC","0","0","PGT824","PGT"
"58.02","1.53","3452c5ef","461E1B","61","39000","465","","E190","OH-LKL","1710183942","EDI","HEL","AY1374","AY","0","-64","FIN1AK","FIN"
"37.34","43.74","3452093c","06A112","121","39000","654","","A35K","A7-AOD","1710183943","MAN","DOH","QR28","QR","0","-64","QTR2J","QTR"
"51.26","1.27","3452c362","4CADF8","103","39000","474","","B38M","EI-IHN","1710183940","MAN","BGY","FR3218","FR","0","64","RYR9TW","RYR"
"36.68","19.62","34526082","7105AE","122","39000","526","","B78X","HZ-AR27","1710183941","LHR","JED","SV114","SV","0","0","SVA114","SVA"
"59.46","3.23","34528904","4CC56C","135","39000","444","","B738","TF-BBU","1710183941","KEF","BLL","BO6809","BO","0","0","BBD6809","BBD"
"40.52","-7.29","34528570","4CADE4","186","39000","457","","B38M","EI-IGY","1710183940","BFS","FAO","FR9560","FR","0","0","RYR956Y","RYR"
"48.93","18.91","34529399","3E3A1D","131","39000","334","","C510","D-INEZ","1710183942","GRQ","DEB","","","0","64","DINEZ",""
"55.97","6.87","345291b9","4ACB58","20","39000","427","","A20N","SE-RZX","1710183940","AMS","OSL","SK828","SK","0","64","SAS80M","SAS"
"43.0","27.98","34525b92","8963F2","117","39000","513","","A388","A6-EOU","1710183942","LHR","DXB","EK30","EK","0","0","UAE79Y","UAE"
"47.89","16.55","34529140","4079CD","115","39000","469","","A35K","G-VEVE","1710183940","LHR","BOM","VS354","VS","0","0","VIR354","VIR"
"37.64","-3.93","34525c71","0200F8","209","39000","441","","B738","CN-RGJ","1710183942","BRU","CMN","AT833","AT","0","0","RAM833B","RAM"
"42.61","31.79","34525ce6","39B221","97","39000","550","","B77L","F-HMRB","1710183928","CDG","HKG","2C610","2C","0","0","CMA610","CMA"
"37.34","21.45","34525d7b","060036","142","39000","481","","A339","3B-NBV","1710183940","LGW","MRU","MK53","MK","0","0","MAU53","MAU"
"35.5","44.67","34528bd6","06A0B0","160","39000","540","","B788","A7-BCL","1710183935","IST","DOH","QR246","QR","0","576","QTR7C","QTR"
"46.36","20.93","34528b79","738286","134","39000","443","","A320","4X-ABI","1710183940","PRG","TLV","6H768","6H","0","0","ISR768","ISR"
"35.52","18.45","34526cdc","02A0AD","102","39000","539","","A332","TS-IFN","1710183940","TUN","JED","TU713","TU","0","0","TAR713","TAR"
"45.7","19.79","34527b52","4074E3","112","39000","482","","B788","G-ZBJK","1710183941","LHR","BOM","BA135","BA","0","64","BAW135","BAW"
"41.38","44.99","34528214","4BA9CC","108","39000","526","","A333","TC-JNL","1710183941","IST","ASB","TK322","TK","0","0","THY322","THY"
"47.74","19.57","345281f0","406B12","124","39000","464","","B788","G-TUIE","1710183942","MAN","GOX","BY616","BY","0","-64","TOM616","TUI"
"34.86","-10.91","345280aa","4CAE49","217","39000","427","","B38M","EI-IHW","1710183938","BCN","TFN","FR3063","FR","0","0","RYR93QD","RYR"
"43.78","22.27","34527c23","4BA934","132","39000","464","","A332","TC-JIT","1710183941","DUS","IST","TK1528","TK","0","64","THY5ER","THY"
"42.96","20.11","345296d5","4BCDAB","130","39000","456","","B38M","TC-SMK","1710183940","CGN","ADB","XQ983","XQ","0","0","SXS2AK","SXS"
"44.05","26.75","34527ae6","4BA91A","142","39000","454","","B738","TC-JHZ","1710183942","RIX","IST","TK1776","TK","0","64","THY8HG","THY"
"34.17","28.11","3452797c","4D226B","130","39000","468","","B738","9H-QCA","1710183940","BLQ","AMM","FR5081","FR","0","0","RYR5081","RYR"
"40.27","34.0","3452a43b","4BB1E7","92","39000","534","","A333","TC-LOG","1710183943","IST","ISB","TK710","TK","0","0","THY4DL","THY"
"48.55","10.59","3452a503","407B8F","122","39000","438","","A20N","G-TTNP","1710183942","LHR","IST","BA680","BA","0","-64","BAW680","BAW"
"49.45","11.33","3452a72c","406D79","112","39000","479","","B789","G-ZBKC","1710183940","LHR","ISB","BA261","BA","0","-64","BAW261","BAW"
"41.92","42.19","34524911","448466","83","39000","548","","B744","OO-ACF","1710183939","LGG","HKG","5C853","5C","0","0","ICL853","CHG"
"45.23","0.27","3452a376","3444C3","210","39000","474","","B738","EC-LYR","1710183940","ORY","MAD","UX1026","UX","0","64","AEA72YH","AEA"
"36.81","-3.53","3452a315","3964E1","233","39000","411","","B738","F-GZHB","1710183941","MPL","RAK","TO3192","TO","0","-64","TVF3192","TRA"
"42.74","30.6","34524953","406F77","114","39000","548","","B789","G-ZBKK","1710183941","LHR","PKX","BA39","BA","0","-128","BAW39","BAW"
"55.62","12.8","3452a2a2","781AC5","65","39000","466","","A359","B-321N","1710183941","LHR","PEK","CA856","CA","0","0","CCA856","CCA"
"44.84","11.42","3452ad80","4D2382","164","39000","452","","B38M","9H-VVA","1710183942","CRL","CIA","FR9720","FR","0","0","RYR3DF","RYR"
"51.93","9.35","3452ab85","48C2A1","95","39000","444","","B38M","SP-RZB","1710183941","BRS","WRO","FR8212","FR","0","0","RYR8212","RYS"
"67.78","14.45","3452ab66","4AC9EB","25","39000","447","","A20N","SE-ROK","1710183940","OSL","TOS","SK4434","SK","0","0","SAS4434","SAS"
"50.28","-8.55","34524b29","4072A5","21","39000","428","","B738","G-TAWW","1710183942","LPA","DUB","BY1171","BY","0","0","TOM2GN","TUI"
"41.04","39.67","34523e32","461F4F","112","39000","580","","A359","OH-LWH","1710183939","HEL","HKT","AY151","AY","0","0","FIN151","FIN"
"50.91","22.08","34523f50","4BA9C5","192","39000","441","","A332","TC-JNE","1710183940","VKO","IST","TK416","TK","0","0","THY7CG","THY"
"46.1","14.29","3452a822","46B8A7","135","39000","447","","A20N","SX-NEG","1710183940","BRU","ATH","A3623","A3","0","0","AEE6BR","AEE"
"35.14","19.75","34529bab","0A0046","99","39000","540","","A332","7T-VJX","1710183941","ALG","JED","AH460","AH","0","64","DAH460","DAH"
"55.54","13.78","34529b66","502D0C","68","39000","415","","BCS3","YL-AAP","1710183942","LGW","RIX","BT654","BT","0","0","BTI6BM","BTI"
"42.62","31.71","3452596c","461F09","98","39000","536","","A333","OH-LTP","1710183934","HEL","DEL","AY121","AY","0","0","FIN121","FIN"
"50.76","14.11","3452996e","4CAE60","137","39000","422","","B38M","EI-IJK","1710183940","MAN","BUD","FR8358","FR","0","0","RYR11RA","RYR"
"38.29","30.18","3452a20b","4BB1E6","160","39000","470","","A333","TC-LOF","1710183941","IST","JED","TK94","TK","0","-64","THY094","THY"
"40.3","-2.86","3452a1c5","495212","254","39000","396","","E190","CS-TPR","1710183940","NCE","LIS","TP483","TP","0","64","TAP48M","TAP"
"48.08","12.57","3452a0d3","4BB1E4","122","39000","454","","A333","TC-LOD","1710183940","LHR","IST","TK1972","TK","0","0","THY64A","THY"
"49.09","-9.25","34524ebb","40773B","20","39000","421","","B38M","G-TUMK","1710183942","LPA","GLA","BY1157","BY","0","0","TOM6AD","TUI"
"34.33","52.62","34525470","4BA9EB","137","39000","489","","A333","TC-JOK","1710183941","IST","DAC","TK712","TK","0","128","THY62Y","THY"
"40.37","36.11","3452561e","06A0C2","114","39000","559","","B788","A7-BDD","1710183941","DUS","DOH","QR86","QR","0","0","QTR63A","QTR"
"53.7","22.3","3451ed0b","502D59","36","39000","440","","BCS3","YL-ABH","1710183940","LPA","RIX","BT766","BT","0","0","BTI4PX","BTI"
"51.81","-5.17","3451c810","400684","115","39000","511","","B772","G-VIIL","1710183939","JFK","LHR","BA178","BA","0","0","BAW178","BAW"
"42.41","12.12","3452c2d2","440132","146","38975","450","","A319","OE-LQI","1710183940","MXP","CTA","U23539","U2","0","-64","EJU473C","EZY"
"52.35","4.61","3452c25c","407F79","83","38975","441","","A20N","G-UJEA","1710183941","LGW","BER","U28625","U2","0","0","EZY16MQ","EZY"
"38.52","28.68","34523168","407537","143","38975","482","","A20N","G-TTNG","1710183941","LHR","AMM","BA312","BA","0","128","BAW312","BAW"
"36.07","11.27","3452b19e","0A0044","98","38975","556","","A332","7T-VJV","1710183941","ORN","MED","AH328","AH","0","0","DAH328","DAH"
"43.62","6.58","3452b681","02A198","154","38975","488","","A20N","TS-IMY","1710183940","ORY","TUN","TU723","TU","0","64","TAR723","TAR"
"54.07","8.45","3452c3aa","461F36","43","38975","436","","A319","OH-LVI","1710183940","BRU","HEL","AY1546","AY","0","-64","FIN7B","FIN"
"41.64","-5.13","3452a014","495292","242","38975","408","","A319","CS-TTR","1710183942","GVA","LIS","TP943","TP","0","-64","TAP943","TAP"
"52.49","7.23","3452b877","4008B2","85","38975","439","","A319","G-EUPR","1710183941","LHR","WAW","BA878","BA","0","-64","BAW8LV","BAW"
"54.55","7.57","3452bfde","4CAC8E","40","38975","419","","A20N","EI-SIP","1710183941","AMS","ARN","SK1556","SK","0","0","SAS1556","SAS"
"40.7","16.42","34527e02","4BA930","92","38975","512","","A332","TC-JIP","1710183940","MAD","IST","TK1860","TK","0","192","THY3US","THY"
"39.89","38.23","34521f3f","406890","111","38975","561","","B788","G-ZBJC","1710183940","LHR","HYD","BA277","BA","0","0","BAW277","BAW"
"39.85","-2.93","3452a432","3991E8","194","38975","452","","A320","F-HEPI","1710183941","CDG","CMN","AF1496","AF","0","0","AFR59BC","AFR"
"54.77","7.7","3452b334","4CAC79","52","38950","414","","A20N","EI-SIJ","1710183940","LHR","ARN","SK528","SK","0","0","SAS528","SAS"
"51.96","4.33","3452b2e2","3C654D","118","38950","440","","A20N","D-AIJM","1710183940","DUB","MUC","LH2519","LH","0","0","DLH2MH","DLH"
"38.28","43.18","34528e38","730601","103","38925","533","","A343","EP-APA","1710183928","IST","IKA","EP513","EP","0","-512","IRC513","IRC"
"61.65","-10.3","3452bcd1","400666","113","38900","450","","B752","G-BMRD","1710183787","KEF","STN","D03999","D0","0","0","DHK3999","DHK"
"51.81","3.46","3451a829","06A0E8","283","38800","458","","A359","A7-AMI","1710183941","DOH","LHR","QR15","QR","0","-960","QTR1E","QTR"
"49.02","12.54","3452969d","4CAD4F","117","38650","428","","B38M","EI-HGE","1710183941","NCL","PFO","FR427","FR","0","448","RYR67YC","RYR"
"47.53","18.02","3451aa2b","8964B7","295","38625","488","","A388","A6-EVI","1710183940","DXB","LHR","EK5","EK","0","-960","UAE4CK","UAE"
"51.12","7.11","3452cb61","44061C","145","38525","439","","A319","OE-LKL","1710183939","AMS","NAP","U24232","U2","0","832","EJU83AN","EZY"
