"latitude","longitude","id","icao_24bit","heading","altitude","ground_speed","squawk","aircraft_code","registration","time","origin_airport_iata","destination_airport_iata","number","airline_iata","on_ground","vertical_speed","callsign","airline_icao"
"35.19","34.54","345321ff","400215","148","45000","528","","GLF5","VP-CMS","1710196538","BUD","ADJ","","","0","64","VPCMS",""
"37.38","12.19","3451e76b","","125","44975","544","","GLF5","","1710196541","","","","","0","-640","GLF5",""
"39.52","20.18","345365af","3C0C0A","301","43025","439","","FA7X","D-ATON","1710196541","ATH","NCE","H5956","H5","0","0","VJH956","VJT"
"39.53","38.51","3452f391","70C0AD","115","41000","553","","A332","A4O-DG","1710196535","FRA","MCT","WY116","WY","0","0","OMA116","OMA"
"40.83","39.19","3452f491","80158C","110","41000","532","","B789","VT-TSP","1710196536","FRA","BOM","UK28","UK","0","-64","VTI028","VTI"
"44.29","25.72","345325e5","89647A","122","41000","497","","A388","A6-EUP","1710196541","DUS","DXB","EK58","EK","0","-64","UAE58","UAE"
"46.78","18.63","34532ec6","89645B","116","41000","486","","A388","A6-EUF","1710196542","LGW","DXB","EK10","EK","0","0","UAE28Y","UAE"
"50.46","7.08","345355e2","89408D","100","41000","478","","B789","A9C-FC","1710196541","LHR","BAH","GF6","GF","0","-64","GFA006","GFA"
"43.57","27.42","3452f65f","70C0AC","125","41000","486","","A332","A4O-DF","1710196540","ZRH","MCT","WY154","WY","0","0","OMA154","OMA"
"49.21","15.87","34531c41","4BA92F","112","41000","464","","A332","TC-JIO","1710196540","AMS","IST","TK1956","TK","0","0","THY77U","THY"
"34.14","24.12","34529517","06A0BE","117","41000","525","","B788","A7-BCZ","1710196541","ACC","DOH","QR1424","QR","0","0","QTR91C","QTR"
"40.76","34.72","3452da28","06A11F","117","41000","548","","A35K","A7-ANC","1710196535","LHR","DOH","QR12","QR","0","0","QTR29U","QTR"
"36.69","19.61","345347b8","06A103","122","41000","544","","A359","A7-ALO","1710196541","FCO","DOH","QR114","QR","0","-64","QTR6W","QTR"
"41.84","-4.62","3453472a","4CA24F","248","41000","416","","B738","EI-DCW","1710196540","MRS","OPO","FR6531","FR","0","0","RYR4CF","RYR"
"44.64","24.47","345312e9","70C0FD","119","41000","486","","B789","A4O-SG","1710196540","LHR","MCT","WY102","WY","0","64","OMA102","OMA"
"52.94","11.06","345345d9","48C123","87","41000","428","","B738","SP-RKD","1710196540","BHX","POZ","FR5074","FR","0","0","RYR183X","RYR"
"39.12","40.97","34527821","80073C","108","41000","486","","B788","VT-ANV","1710196536","CDG","DEL","AI142","AI","0","0","AIC142","AIC"
"48.81","17.0","3452ea7a","","114","41000","477","","GL5T","","1710196542","","","","","0","64","GL5T",""
"45.22","16.95","34533ca7","801406","115","41000","486","","B789","VT-TSH","1710196542","CDG","DEL","UK22","UK","0","-64","VTI022","VTI"
"42.08","30.72","3452ef20","896408","109","41000","534","","B789","A6-BLC","1710196540","LHR","AUH","EY26","EY","0","64","ETD42B","ETD"
"35.74","-3.32","34534126","4CAE57","214","41000","424","","B38M","EI-IJG","1710196541","MRS","FEZ","FR5162","FR","0","0","RYR49ZM","RYR"
"43.22","0.61","345351d0","4D0290","184","41000","482","","LJ45","LX-RSQ","1710196540","BQH","AGP","","","0","64","LRQ119J","LRQ"
"40.58","20.81","34531f97","39CF04","130","41000","505","","A359","F-HTYE","1710196541","CDG","AUH","AF638","AF","0","0","AFR638","AFR"
"41.21","39.2","3452ddf6","8005EB","113","40975","538","","B788","VT-ANA","1710196539","AMS","DEL","AI156","AI","0","0","AIC156","AIC"
"47.19","23.61","34533735","06A2F1","136","40975","478","","B789","A7-BHN","1710196541","CPH","DOH","QR164","QR","0","64","QTR164","QTR"
"44.46","16.02","34531c0b","8005F1","105","40975","503","","B788","VT-ANH","1710196542","MXP","DEL","AI138","AI","0","64","AIC138","AIC"
"47.46","20.77","34532062","800739","120","40975","480","","B788","VT-ANS","1710196540","BHX","DEL","AI114","AI","0","-64","AIC114","AIC"
"48.22","1.68","34535398","34631A","27","40000","412","","B752","EC-NIU","1710196542","VIT","CGN","RGN1811","RG","0","-64","RGN1811","SWT"
"45.92","51.14","34532122","06A0B6","188","40000","484","","B788","A7-BCR","1710196542","SVO","DOH","QR338","QR","0","0","QTR338","QTR"
"35.72","0.4","3452c178","01015C","245","40000","426","","A333","SU-GDT","1710196539","CAI","RUH","MS3015","MS","0","0","MSR3015","MSR"
"48.9","11.89","34536824","39A207","281","40000","451","","B738","F-HIQH","1710196540","VIE","CDG","5O4313","5O","0","0","FPO9LV","FDX"
"44.54","51.11","3452fb91","70C0A7","192","40000","467","","A333","A4O-DD","1710196541","SVO","MCT","WY184","WY","0","-64","OMA184","OMA"
"40.76","51.69","3451e381","461F54","257","40000","433","","A359","OH-LWM","1710196539","HKG","HEL","AY100","AY","0","0","FIN100","FIN"
"53.99","1.94","34536502","486493","309","40000","397","","E295","PH-NXJ","1710196541","AMS","ABZ","KL1451","KL","0","0","KLM1451","KLM"
"49.37","-4.8","3453603a","4CA647","335","40000","375","","B738","EI-DYE","1710196541","NTE","DUB","FR1987","FR","0","64","RYR15RJ","RYR"
"37.36","-5.42","3452a08b","39A054","23","40000","414","","H25B","F-HICU","1710196542","ROB","BOD","ARL127","AR","0","-64","ARL127","ARL"
"62.41","11.25","345345c5","47A48C","194","40000","432","","C68A","LN-SAA","1710196540","TOS","OSL","","","0","0","BNO93J","INR"
"36.98","-8.71","3452e79c","407E7B","26","40000","440","","B38M","G-TUMX","1710196540","DSS","LGW","BY753","BY","0","0","TOM753","TUI"
"49.52","2.05","34532045","4CAE4A","323","40000","396","","B38M","EI-IHX","1710196540","PMO","STN","FR3919","FR","0","-64","RYR93DT","RYR"
"50.97","7.29","3452c539","407D4C","287","40000","446","","B38M","G-TUMW","1710196542","HRG","BRS","BY699","BY","0","64","TOM699","TUI"
"51.98","7.95","34535e77","39A208","217","40000","448","","B738","F-HIQI","1710196540","CPH","CDG","5O4315","5O","0","0","FPO2IX","ABR"
"46.86","11.23","34536d5a","4CA24C","33","40000","420","","B738","EI-DCZ","1710196541","BGY","WRO","","","0","0","RYR7746","RYR"
"34.91","21.14","3452e455","34668C","281","40000","386","","A333","EC-NOF","1710196542","MED","CZL","SV9360","SV","0","64","SVA9360","SVA"
"60.65","-13.94","34532fd2","4CC530","309","40000","447","","B38M","TF-ICP","1710196535","LHR","KEF","FI455","FI","0","0","ICE455","ICE"
