"latitude","longitude","id","icao_24bit","heading","altitude","ground_speed","squawk","aircraft_code","registration","time","origin_airport_iata","destination_airport_iata","number","airline_iata","on_ground","vertical_speed","callsign","airline_icao"
"41.2","48.14","34548ead","4AC96C","234","47000","414","","GLF5","SE-RKL","1710264939","HAN","BBU","EUW3219","EU","0","64","EUW3219","EUW"
"41.27","45.85","34555faf","600BC8","99","45000","578","","GLF6","4K-ASG","1710264935","NCE","GYD","ESW65","ES","0","0","ESW65","ESW"
"38.77","-7.49","3455e5af","49D56E","7","45000","408","","E55P","OK-PHA","1710264941","CMN","BHX","","","0","0","OKPHA",""
"46.88","-4.09","34558ab9","493291","166","45000","440","","C68A","CS-LTQ","1710264939","DUB","GIB","","","0","0","NJE831G","NJE"
"46.7","2.4","3455deb8","39C466","159","45000","450","","E55P","F-HRDG","1710264940","DUS","MPL","","","0","0","FHRDG",""
"48.34","0.73","3455f0b9","39AE32","65","44575","368","","E55P","F-HLRS","1710264942","EDM","GDN","","","0","512","LWG17G","LWG"
"38.55","3.96","34555ccb","44B2AD","9","43000","452","","FA7X","OO-LUM","1710264940","BKO","","BAF87","BA","0","0","BAF87","BAF"
"48.5","12.2","3455d23d","493282","311","43000","395","","C68A","CS-LTB","1710264942","TIV","BRU","","","0","0","NJE567M","NJE"
"52.77","-11.09","3455b3cf","","276","43000","407","","GLF5","","1710264941","","","","","0","-128","GLF5",""
"43.79","7.72","3455b99e","440658","46","43000","416","","C25C","OE-GTI","1710264942","PMI","SZG","MOZ10","MO","0","0","MOZ10",""
"46.88","13.02","3455be03","","314","43000","490","","GA5C","","1710264942","","","","","0","-64","GA5C",""
"40.16","40.55","345567c8","","291","43000","367","","F2TH","","1710264940","","","","","0","64","F2TH",""
"41.64","4.08","3455dc66","","77","43000","512","","GA5C","","1710264940","","","","","0","-64","GA5C",""
"60.82","-9.73","3455dfb3","405FD0","142","43000","467","","LJ45","G-OSRL","1710264937","RKV","MAN","","","0","0","SXN45G","SXN"
"51.9","5.38","3455c85c","4932A1","273","43000","411","","C68A","CS-LUA","1710264942","KRK","LTN","","","0","-64","NJE390L","NJE"
"53.98","40.93","34556452","507C55","302","43000","446","","B788","UK78705","1710264939","TAS","DME","HY601","HY","0","0","UZB601","UZB"
"58.03","-16.75","345576b9","","281","43000","460","","GLF5","","1710264943","","","","","0","-128","GLF5",""
"50.63","4.38","3455be3e","","216","43000","485","","GL5T","","1710264940","","","","","0","64","GL5T",""
"43.78","47.23","345559f3","142AFC","19","43000","466","","GLF4","RA-11044","1710264942","IST","VKO","MMM9632","MM","0","64","MMM9632","MMM"
"48.26","10.4","3455a41e","3CD43B","339","43000","364","","C25B","D-CHRF","1710264941","PMO","DUS","HR910","HR","0","-384","HHN910","HHN"
"41.88","-4.21","3455e3a6","4D243C","66","42975","482","","CL35","9H-VCS","1710264942","CAT","LIN","VJT451","VJ","0","0","VJT451","VJT"
"40.63","7.96","3454a25c","","70","42975","496","","GLEX","","1710264941","","","","","0","64","GLEX",""
"40.33","35.69","34550d00","","121","42975","539","","GLEX","","1710264940","","","","","0","0","GLEX",""
"49.02","9.11","3455ad42","3CF62A","16","42950","430","","LJ45","D-CUNI","1710264940","ALC","MMX","UNI137","UN","0","0","UNI137","UNI"
"42.08","30.62","34555f90","06A102","128","41025","507","","A359","A7-ALN","1710264936","EDI","DOH","QR30","QR","0","64","QTR26W","QTR"
"47.13","13.31","3455f140","344446","245","41025","444","","B738","EC-LUT","1710264939","BTS","MAD","AME807","AM","0","0","AME0807","AEA"
"38.18","42.12","34555d5f","06A10A","125","41000","551","","A359","A7-ALV","1710264935","GVA","DOH","QR100","QR","0","448","QTR20B","QTR"
"39.04","38.49","345550df","500362","125","41000","171","","GLEX","T7-ALEX3","1710264943","LTN","DWC","","","0","0","T7ALEX3",""
"39.92","33.32","3455e713","4BB0F0","111","41000","545","","A359","TC-LGP","1710264941","IST","DXB","TK760","TK","0","64","THY9LG","THY"
