"latitude","longitude","id","icao_24bit","heading","altitude","ground_speed","squawk","aircraft_code","registration","time","origin_airport_iata","destination_airport_iata","number","airline_iata","on_ground","vertical_speed","callsign","airline_icao"
"44.59","24.73","3453ced2","4D22F5","120","47000","501","","GL7T","9H-VIB","1710237940","EWR","AUH","VJT783","VJ","0","64","VJT783","VJT"
"39.55","3.09","34547eed","4D243C","251","45000","427","","CL35","9H-VCS","1710237940","SOF","RAK","VJT451","VJ","0","64","VJT451","VJT"
"42.35","32.32","3454816e","600BCA","106","45000","542","","GLF5","4K-080","1710237943","BER","GYD","ESW77","ES","0","64","ESW77","ESW"
"41.87","21.53","3454814c","06A1C6","124","45000","525","","GLF6","A7-CGA","1710237941","FAB","LCA","QE723","QE","0","0","QQE723","QQE"
"59.35","5.04","3454822f","45CCB3","128","45000","446","","E55P","OY-SES","1710237941","KEF","ODE","","","0","0","OYSES",""
"55.91","14.26","34549ce7","494104","224","45000","418","","E55P","CS-PHD","1710237940","HEL","LUX","","","0","0","NJE669A","NJE"
"41.21","47.32","34542fab","4D2322","281","45000","404","","GL7T","9H-VIE","1710237941","JAI","LTN","VJT133","VJ","0","0","VJT133","VJT"
"55.17","-13.02","34540f20","","107","44975","525","","GLEX","","1710237939","","","","","0","-64","GLEX",""
"41.9","3.12","34549965","","232","43025","439","","LJ75","","1710237940","","","","","0","128","LJ75",""
"49.83","-16.15","3453f855","39CF11","71","43008","516","","A359","F-HTYR","1710237935","SJO","CDG","AF431","AF","0","0","AFR431","AFR"
"44.87","23.16","3454b17f","39ADEC","275","43000","440","","F2TH","F-HLPM","1710237942","OTP","CFE","","","0","-64","FHLPM","BIB"
"46.85","12.62","3454a0ce","486442","114","43000","425","","C56X","PH-GHZ","1710237942","ANR","LCA","","","0","64","PHGHZ",""
"50.25","1.16","345490dc","43ED51","318","43000","374","","E55P","2-EMBR","1710237941","NCE","EXT","","","0","-64","ORT02A","ORT"
"40.3","21.15","34547eeb","","140","43000","482","","GLF5","","1710237941","","","","","0","0","GLF5",""
"42.83","47.65","34548c5c","142AF8","240","43000","459","","GLF6","RA-11000","1710237942","VKO","ISL","","","0","0","RLA1110",""
"37.63","42.56","34547b17","500388","297","43000","436","","GL7T","T7-MAHA","1710237929","SHJ","LBG","","","0","0","T7MAHA",""
"45.82","21.45","34547bad","06A0FF","121","43000","482","","A359","A7-ALK","1710237941","EDI","DOH","QR32","QR","0","0","QTR30C","QTR"
"43.28","15.64","3454a284","","108","43000","482","","CL30","","1710237941","","","","","0","-64","CL30",""
"43.43","7.23","3454a4de","3CD7E5","44","43000","398","","PC24","D-CJBH","1710237940","PMI","OBF","","","0","64","QGA25A","QGA"
"58.77","3.38","34548272","","303","43000","461","","GLF5","","1710237942","","","","","0","64","GLF5",""
"34.5","26.44","345491e7","","321","43000","466","","GLF6","","1710237940","","","","","0","64","GLF6",""
"42.82","28.62","3454549f","06A10A","291","43000","428","","A359","A7-ALV","1710237936","DOH","GVA","QR99","QR","0","-64","QTR55Y","QTR"
"33.84","44.2","34548941","","355","43000","474","","GL7T","","1710237941","","","","","0","-64","GL7T",""
"48.02","4.51","345497d4","","316","42975","436","","GL5T","","1710237939","","","","","0","-128","GL5T",""
"45.22","9.58","34540098","4D238A","290","42750","419","","E550","9H-KFX","1710237940","DOH","SIR","","","0","-1024","FJO65K","LXJ"
"68.41","15.74","34549206","47A48C","38","42325","422","","C68A","LN-SAA","1710237941","OSL","TOS","","","0","-512","BNO91J","INR"
"45.15","11.4","3454aa5b","","97","41875","481","","FA7X","","1710237941","","","","","0","512","FA7X",""
"53.56","17.39","3454a3b7","48C1A1","144","41025","436","","B738","SP-RNB","1710237940","TRF","KRK","FR6311","FR","0","0","RYR6311","RYR"
"50.1","-14.75","34541f33","407698","71","41004","509","","A35K","G-VJAM","1710237935","MIA","LHR","VS6","VS","0","0","VIR6J","VIR"
"41.21","18.28","3453fc56","740822","121","41000","509","","B788","JY-BAB","1710237942","YUL","AMM","RJ272","RJ","0","-64","RJA272","RJA"
"46.16","-1.73","34548786","3CC24D","206","41000","410","","C560","D-CAWR","1710237940","LEJ","VIT","","","0","0","DCAWR",""
"53.34","14.53","345481ce","4864EA","64","41000","437","","E295","PH-NXM","1710237939","AMS","GDN","KL1917","KL","0","0","KLM1917","KLM"
"52.06","-6.01","3454135e","400774","111","41000","527","","B772","G-VIIW","1710237940","ATL","LHR","BA226","BA","0","-64","BAW23T","BAW"
"42.38","29.56","34548351","06A0EA","99","41000","577","","A359","A7-AMK","1710237936","ZRH","DOH","QR94","QR","0","0","QTR094","QTR"
"46.09","22.23","3454837a","39B228","127","41000","458","","A332","F-HMRI","1710237939","PRG","IST","TK6296","TK","0","64","THY6296","CMA"
"39.36","-11.93","3454100f","3465C5","82","41000","483","","A359","EC-NOI","1710237942","CUN","MAD","2W2502","2W","0","0","WFL2502","WFL"
"55.92","6.46","345414c2","47880D","91","41000","476","","A333","LN-RKT","1710237940","JFK","CPH","SK920","SK","0","0","SAS920","SAS"
"41.46","15.96","34547c9f","","124","41000","487","","CL35","","1710237941","","","","","0","64","CL35",""
"39.54","39.39","34547cad","06A2E7","111","41000","559","","B789","A7-BHD","1710237942","WAW","DOH","QR264","QR","0","64","QTR36K","QTR"
"54.82","-11.15","3453f30d","A4CE71","120","41000","505","","A339","N409DX","1710237939","SEA","LHR","DL20","DL","0","0","DAL20","DAL"
"44.57","23.35","345479e4","43C6F7","137","41000","472","","A332","ZZ334","1710237941","BZZ","AKT","RRR2302","RR","0","0","RRR2302","RRR"
