"latitude","longitude","id","icao_24bit","heading","altitude","ground_speed","squawk","aircraft_code","registration","time","origin_airport_iata","destination_airport_iata","number","airline_iata","on_ground","vertical_speed","callsign","airline_icao"
"56.17","-13.14","3454d116","A98B45","288","42975","417","","GLF3","N714DS","1710248737","RMS","","PH604","PH","0","-64","GRB604",""
"34.04","45.2","345519c8","","176","42825","469","","GL5T","","1710248740","","","","","0","960","GL5T",""
"36.11","34.13","3454d806","503D1A","205","41025","389","","H25B","LY-BGH","1710248736","TBS","PFO","","","0","192","LLT736B",""
"51.21","-3.77","34545a3d","4D0111","98","41025","526","","B748","LX-VCH","1710248741","ORD","LUX","C85902","C8","0","-64","ICV38R","CLX"
"48.01","8.56","3454d5a1","3CC005","177","41000","462","","E55P","D-CAAF","1710248740","BMA","NCE","","","0","0","AZE25HJ","AZE"
"44.23","15.09","34550b7a","4D2526","130","41000","520","","FA7X","9H-XONE","1710248741","VIP","ATH","TYJ459","TY","0","0","TYJ459","TJS"
"44.96","1.05","3455185e","38ED1B","120","41000","496","","A339","F-WTTN","1710248742","TLS","","","","0","64","AIB03TN","AIB"
"47.35","19.96","3454fbc4","","117","41000","494","","GLF6","","1710248741","","","","","0","0","GLF6",""
"38.83","6.12","3454e1f3","04C159","170","41000","511","","B788","5Y-KZG","1710248742","LHR","NBO","KQ103","KQ","0","-64","KQA103","KQA"
"36.17","12.56","34541526","4BB0E3","68","41000","536","","A359","TC-LGC","1710248739","GRU","IST","TK194","TK","0","64","THY194","THY"
"50.31","2.06","3454fc70","","320","41000","419","","GLEX","","1710248739","","","","","0","-128","GLEX",""
"41.69","13.76","3454d991","4D207E","103","41000","527","","GLEX","9H-VJC","1710248741","NCE","DWC","VJT720","VJ","0","0","VJT720","VJT"
"39.76","-4.46","3454cfe7","4912C8","185","41000","411","","C25B","CS-DVH","1710248739","BQH","AGP","VVV232","VV","0","0","VVV232","VVV"
"34.77","30.66","3454b9bf","440AF4","128","41000","492","","B738","OE-IWB","1710248740","LGG","TLV","3V4992","3V","0","0","TAY4992","ABR"
"54.9","14.3","345519dd","490D0A","22","41000","436","","CL35","CS-CHJ","1710248740","BER","BMA","","","0","0","NJE282U","NJE"
"54.59","-3.36","345422c5","39C494","147","41000","516","","A359","F-HREU","1710248742","SFO","ORY","BF711","BF","0","0","FBU75A","FBU"
"38.16","39.93","3454eb15","06A10B","102","41000","556","","A359","A7-ALW","1710248735","ATH","DOH","QR204","QR","0","0","QTR5M","QTR"
"40.94","20.15","345500be","","132","41000","517","","GLF5","","1710248741","","","","","0","-128","GLF5",""
"39.42","18.47","34551829","33FD99","314","41000","416","","GLF5","MM62303","1710248738","","","IAM1470","IA","0","0","IAM1470","IAM"
"62.15","-2.14","3454266c","478854","132","41000","473","","A333","LN-RKS","1710248739","SFO","CPH","SK936","SK","0","0","SAS936","SAS"
"41.56","23.35","3454e584","","333","41000","512","","GLF6","","1710248742","","","","","0","-64","GLF6",""
"40.39","6.91","34551162","493282","76","41000","460","","C68A","CS-LTB","1710248741","PMI","TIV","","","0","-64","NJE923N","NJE"
"40.99","34.55","3454ae4f","8963F7","107","41000","529","","A388","A6-EOZ","1710248739","LGW","DXB","EK12","EK","0","0","UAE12","UAE"
"49.49","10.9","3454f9e3","","348","41000","435","","FA8X","","1710248740","","","","","0","0","FA8X",""
"35.92","44.5","345494be","06A149","162","41000","496","","A388","A7-APH","1710248739","LHR","DOH","QR10","QR","0","0","QTR50H","QTR"
"36.67","6.68","3454efab","0A0097","188","41000","442","","C56X","7T-VNM","1710248739","LIN","HME","","","0","0","7TVNM",""
"66.46","4.14","3453ef4d","3C6705","167","41000","474","","A359","D-AIXE","1710248740","HND","MUC","LH715","LH","0","0","DLH715","DLH"
"40.39","36.3","3454ad72","8940A1","107","41000","551","","B789","A9C-FJ","1710248740","LHR","BAH","GF2","GF","0","64","GFA002","GFA"
"42.21","3.56","345510d6","491307","230","41000","400","","C56X","CS-DXG","1710248740","CMF","MAD","","","0","64","NJE317P","NJE"
"41.07","24.42","3455123b","","177","41000","442","","GLF5","","1710248741","","","","","0","-64","GLF5",""
"38.99","41.46","3454ac4d","8963F1","109","41000","561","","A388","A6-EOT","1710248741","CDG","DXB","EK72","EK","0","0","UAE25K","UAE"
"40.12","37.42","3453dd57","8964E2","107","41000","552","","A388","A6-EVK","1710248741","IAH","DXB","EK212","EK","0","64","UAE69T","UAE"
"42.82","-11.97","3453f807","39CF01","32","41000","501","","A359","F-HTYB","1710248741","EZE","CDG","AF411","AF","0","0","AFR411","AFR"
"38.92","51.03","3453a49f","8964E3","180","41000","506","","A388","A6-EVL","1710248741","LAX","DXB","EK216","EK","0","-64","UAE37V","UAE"
"39.36","40.07","34549dac","896186","108","41000","557","","A388","A6-EEG","1710248740","MAN","DXB","EK22","EK","0","0","UAE6AQ","UAE"
"44.31","16.74","3454fe9b","89618D","105","41000","498","","A388","A6-EEN","1710248740","MXP","DXB","EK206","EK","0","0","UAE5RQ","UAE"
"53.78","-2.6","3453b7ac","39D2A1","154","41000","514","","A359","F-HUVB","1710248740","HND","CDG","AF281","AF","0","0","AFR281","AFR"
"38.44","41.28","34549c28","896462","117","41000","551","","A388","A6-APG","1710248740","LHR","AUH","EY12","EY","0","0","ETD81C","ETD"
"51.96","16.43","34551599","","136","41000","442","","F2TH","","1710248742","","","","","0","0","F2TH",""
"37.79","44.99","3454093c","89618F","115","41000","548","","A388","A6-EEP","1710248741","JFK","DXB","EK202","EK","0","0","UAE8UW","UAE"
"41.11","26.2","3454f2d7","896556","80","40975","508","","B38M","A6-FMN","1710248741","NAP","DXB","FZ1682","FZ","0","64","FDB93Q","FDB"
"34.71","45.08","3453f9b8","89640A","160","40975","514","","B789","A6-BLE","1710248740","IAD","AUH","EY130","EY","0","-64","ETD6HZ","ETD"
"37.51","43.28","345497fc","06A0B1","126","40975","551","","B788","A7-BCM","1710248743","LGW","DOH","QR330","QR","0","0","QTR42Y","QTR"
"38.11","44.15","34549ad1","8005EF","117","40975","553","","B788","VT-ANE","1710248741","LHR","DEL","AI162","AI","0","-64","AIC162","AIC"
"50.67","-6.56","345436d8","AA9F76","88","40975","526","","B788","N784AV","1710248740","BOG","LHR","AV120","AV","0","0","AVA120","AVA"
"43.85","8.81","34540c54","AD6EC5","133","40375","537","","B788","N965AM","1710248740","MEX","FCO","AM70","AM","0","-1408","AMX070","AMX"
"43.08","48.99","3454e42e","151F69","165","40225","518","","GL5T","RA-73577","1710248738","VKO","GYD","","","0","-1856","RLA7771",""
"37.35","22.72","3454a248","","314","40025","449","","GLF5","","1710248739","","","","","0","192","GLF5",""
"47.48","-2.34","3454cfe3","40775C","20","40025","410","","B738","G-RUKA","1710248742","OZZ","STN","RK8529","RK","0","0","RUK8529","RYR"
"47.06","-14.61","3454cef6","4B1880","271","40004","412","","A333","HB-JHG","1710248735","GVA","JFK","LX22","LX","0","0","SWR22","SWR"
"52.41","-8.54","3454f413","44958B","311","40000","409","","FA8X","OO-ELK","1710248742","LBG","TEB","AAB45","AA","0","0","AAB45","AAB"
"50.87","9.28","3454d06f","4D2139","303","40000","444","","GLEX","9H-VJX","1710248740","ATH","TEB","VJT972","VJ","0","-64","VJT972","VJT"
"46.51","0.8","3455021b","484CB4","358","40000","378","","B738","PH-BCA","1710248742","BCN","AMS","KL1670","KL","0","0","KLM42Q","KLM"
"40.73","0.55","34548db0","407F19","11","40000","431","","A35K","G-VBOB","1710248742","LOS","LHR","VS412","VS","0","0","VIR412W","VIR"
"57.09","14.93","3454d5cd","3E47B1","35","40000","383","","C525","D-ISIR","1710248741","SIR","BMA","MCK308","MC","0","0","MCK308","MCK"
"44.36","26.6","34548c76","8963F2","308","40000","470","","A388","A6-EOU","1710248742","DXB","LHR","EK31","EK","0","0","UAE4PY","UAE"
"45.46","24.72","3454e27d","4BA9C3","323","40000","475","","A332","TC-JNC","1710248741","IST","VKO","TK415","TK","0","0","THY1VR","THY"
"44.79","8.56","34550882","","320","40000","400","","F2TH","","1710248741","","","","","0","-64","F2TH",""
"43.37","51.41","34549f78","8005F2","271","40000","428","","B788","VT-ANI","1710248740","DEL","MXP","AI137","AI","0","0","AIC137","AIC"
"48.4","16.06","3454f43e","48ADA4","55","40000","438","","E195","SP-LNE","1710248741","NCE","WAW","LO342","LO","0","64","LOT2KT","LOT"
"48.05","14.35","345448ea","04C118","319","40000","462","","B788","5Y-KZB","1710248740","NBO","AMS","KQ116","KQ","0","0","KQA116","KQA"
"36.02","11.83","34548b56","710D87","275","40000","402","","A333","HZ-NE23","1710248739","JED","ALG","XY661","XY","0","0","KNE661","KNE"
"47.35","13.53","3454dd41","4CAAB1","40","40000","438","","B737","EI-TVG","1710248740","ALC","VNO","LTC101","LT","0","0","LTC101","LTC"
"41.87","34.07","3454fd86","4BA90C","288","40000","372","","B738","TC-JHL","1710248737","RZV","IST","TK2539","TK","0","128","THY7GL","THY"
"48.35","-11.53","3454ef7a","39D2A2","279","40000","267","","A359","F-HUVC","1710248735","CDG","EWR","AF62","AF","0","0","AFR062","AFR"
"61.93","-13.51","3454ebf5","4CC53A","299","40000","450","","B38M","TF-ICL","1710248743","DUB","KEF","FI417","FI","0","0","ICE417","ICE"
"51.97","-4.87","3454d5e9","4CC2A6","326","40000","386","","B752","TF-FIO","1710248741","BCN","KEF","FI597","FI","0","0","ICE597","ICE"
"44.49","12.7","3454b6ca","39D314","278","40000","431","","B738","F-HUYU","1710248741","BEY","LYS","TO4261","TO","0","0","TVF95EE","TRA"
"41.86","4.63","34548e99","400684","2","40000","414","","B772","G-VIIL","1710248742","ABV","LHR","BA82","BA","0","0","BAW82","BAW"
"42.89","25.51","3454f27a","4BA9C2","295","40000","439","","A332","TC-JNB","1710248742","IST","LHR","TK1971","TK","0","-64","THY2UF","THY"
"50.61","6.39","3454ef6d","","292","40000","458","","GLEX","","1710248741","","","","","0","-128","GLEX",""
"42.93","13.25","3454a99d","73957C","306","40000","402","","H25B","4X-CUT","1710248739","TLV","CMF","","","0","0","4XCUT","TMI"
"39.79","36.9","34551c11","4BA8F3","264","40000","350","","B738","TC-JGS","1710248735","ERZ","YEI","TK7575","TK","0","0","THY1UE","TKJ"
"39.78","41.73","345435bb","461F4F","293","40000","381","","A359","OH-LWH","1710248741","HKT","HEL","AY152","AY","0","0","FIN152","FIN"
"41.37","42.5","3453e091","4BB1A2","260","40000","378","","B789","TC-LMB","1710248740","NRT","IST","TK51","TK","0","-64","THY51","THY"
"41.27","37.86","34540496","71C383","275","40000","385","","A359","HL8383","1710248735","ICN","BCN","OZ511","OZ","0","0","AAR511","AAR"
"47.59","17.36","3453d746","76CD76","292","40000","476","","A388","9V-SKV","1710248742","SIN","LHR","SQ308","SQ","0","0","SIA308","SIA"
"35.99","43.79","3454caa1","8963EC","341","40000","444","","A388","A6-EOO","1710248740","DXB","LGW","EK9","EK","0","0","UAE7TR","UAE"
"58.72","24.53","34544236","781696","247","40000","463","","A359","B-308C","1710248736","PEK","LHR","CA855","CA","0","0","CCA855","CCA"
"47.18","15.89","3453be18","71C521","307","40000","463","","A359","HL8521","1710248740","ICN","FRA","OZ541","OZ","0","0","AAR541","AAR"
"45.46","9.9","3454e7a3","3E3D01","33","40000","362","","C25A","D-IOHL","1710248739","VLC","BER","","","0","-64","ECA2HL","ECA"
"45.31","-0.52","345514c4","3CC24D","25","40000","384","","C560","D-CAWR","1710248741","VIT","LEJ","","","0","-64","DCAWR",""
"40.95","37.76","34542545","461F4A","290","40000","398","","A359","OH-LWC","1710248735","BKK","HEL","AY146","AY","0","-64","FIN146","FIN"
"47.37","-3.86","3454e366","4CA7D8","1","40000","428","","A333","EI-GAJ","1710248741","AGP","DUB","EI583","EI","0","0","EIN58P","EIN"
"54.74","13.38","345514c9","47A0BF","2","40000","436","","B738","LN-ENU","1710248740","BER","OSL","DY1105","DY","0","-64","NOZ1105","NOZ"
"43.08","20.02","3455053e","","318","40000","450","","CL35","","1710248741","","","","","0","0","CL35",""
"41.39","36.05","34540eea","76CDAE","288","40000","407","","A359","9V-SMN","1710248743","SIN","FRA","SQ326","SQ","0","0","SIA326","SIA"
"35.92","-11.49","345432e8","4952A9","35","40000","476","","A339","CS-TUI","1710248741","GRU","LIS","TP84","TP","0","-64","TAP084","TAP"
"37.5","42.44","3454c299","4B8693","330","40000","394","","E35L","TC-ATS","1710248735","DWC","","","","0","-64","TCATS",""
"37.92","-15.89","345448a8","34640E","70","40000","504","","A359","EC-NIG","1710248739","SJO","MAD","IB6314","IB","0","0","IBE6314","IBE"
"49.38","10.64","34545c12","424B71","296","39975","431","","F900","M-CPAY","1710248742","DXB","STN","","","0","64","MCPAY",""
"40.48","-15.39","34543f23","0D09E5","82","39975","510","","B789","XA-ADC","1710248739","MEX","MAD","AM21","AM","0","0","AMX021","AMX"
"42.12","18.29","34544cbe","4CA8FB","304","39975","472","","B789","EI-NEU","1710248740","ZNZ","VRN","NO185","NO","0","64","NOS185","NOS"
"41.42","38.81","345408ab","71C517","265","39975","388","","B789","HL8517","1710248739","ICN","BCN","YP5245","YP","0","0","APZ5245","APZ"
"41.46","30.85","34549f5f","33FFFE","257","39975","351","","FA50","MM62026","1710248736","TBS","CIA","IAM3106","IA","0","0","IAM3106","IAM"
"48.98","11.93","3454a4ec","740823","296","39975","464","","B788","JY-BAC","1710248741","AMM","LHR","RJ111","RJ","0","-64","RJA111","RJA"
"35.05","27.61","3454f36c","502D0E","335","39975","408","","BCS3","YL-AAR","1710248742","SSH","RIX","BT7772","BT","0","128","BTI7772","BTI"
"39.25","6.06","34545b76","04C11C","352","39975","432","","B788","5Y-KZF","1710248742","NBO","LHR","KQ100","KQ","0","-64","KQA100","KQA"
"53.16","43.87","3454838c","80073C","287","39975","436","","B788","VT-ANV","1710248743","DEL","CDG","AI143","AI","0","0","AIC143","AIC"
"35.66","15.63","3454a7d0","710120","277","39975","423","","B789","HZ-ARG","1710248742","MED","","SV9609","SV","0","0","SVA9609","SVA"
"38.78","37.0","3454fb4a","4BCA62","107","39175","514","","LJ45","TC-RSB","1710248721","ISL","DIY","RHH37","RH","0","-1088","RHH037","RHH"
"49.02","-2.66","3454ca26","406540","191","39050","434","","A319","G-EZGR","1710248741","LGW","AGP","U28071","U2","0","0","EZY46ZY","EZY"
"44.21","4.04","3454d48f","02A1A6","139","39025","498","","A320","TS-ING","1710248742","LGW","TUN","BJ845","BJ","0","-128","LBT845","LBT"
"53.37","16.73","345501f6","4D245E","73","39025","434","","A320","9H-WBT","1710248741","DTM","VNO","W68032","W6","0","0","WZZ3ZH","WZZ"
"58.71","8.02","3454ec33","4CADD9","72","39025","459","","A20N","EI-SIV","1710248740","DUB","ARN","SK536","SK","0","0","SAS51D","SAS"
"40.08","13.26","3454f8dd","4D21DC","173","39025","490","","A20N","9H-NEC","1710248740","MUC","MLA","KM307","KM","0","-64","AMC307","AMC"
"39.41","9.21","3454fd43","4B1A37","158","39025","484","","A320","HB-JYD","1710248742","GVA","NBE","U21579","U2","0","64","EZS48YP","EZY"
"44.32","24.65","3454a90e","8990A8","124","39025","453","","B738","B-18610","1710248740","XFW","DWC","CI1710","CI","0","-64","CAL1710",""
"60.1","-8.79","3454f5f3","4079F7","148","39025","440","","A20N","G-TTNN","1710248740","KEF","LHR","BA895","BA","0","64","BAW895","BAW"
"51.39","13.87","3454b394","","226","39025","444","","C68A","","1710248739","","","","","0","-1024","C68A",""
"36.04","-3.07","3454db39","020177","212","39025","433","","A320","CN-NMR","1710248742","CDG","FEZ","3O368","3O","0","-64","MAC368","ABY"
"54.77","17.33","3454fe6a","4ACA14","156","39025","447","","B738","SE-RPT","1710248739","OSL","KRK","DY1040","DY","0","64","NOZ4BJ","NOZ"
"59.68","-15.49","3454400e","407FCD","98","39004","495","","A35K","G-XWBS","1710248735","LAS","LHR","BA274","BA","0","0","BAW4LV","BAW"
"38.69","18.26","34550460","46A5E7","105","39000","508","","A20N","SX-IOG","1710248742","FCO","ATH","GQ821","GQ","0","0","SEH2TL","SEH"
"36.93","-8.76","3454b4b3","3C56F7","207","39000","422","","A320","D-AEWW","1710248742","BER","ACE","EW8370","EW","0","0","EWG3JA","EWG"
"37.68","45.3","3454e585","8965C0","115","39000","520","","B38M","A6-FPA","1710248740","SAW","DXB","FZ752","FZ","0","0","FDB7MT","FDB"
"40.72","-3.18","3454e57e","44CC42","214","39000","437","","A20N","OO-SBB","1710248740","BRU","AGP","SN3737","SN","0","0","BEL3CM","BEL"
"39.16","16.26","3454ff35","738061","122","39000","480","","B738","4X-EKT","1710248741","FCO","TLV","LY384","LY","0","0","ELY384","ELY"
"38.76","45.75","3454b500","76CDB0","114","39000","571","","A359","9V-SMP","1710248740","FCO","SIN","SQ365","SQ","0","0","SIA365","SIA"
"40.24","-6.13","3454c650","3C4B4E","219","39000","422","","A320","D-ABZN","1710248742","HAM","FUE","EW7526","EW","0","0","EWG26VA","EWG"
"38.5","43.22","34541a75","896450","110","39000","549","","B77W","A6-EQA","1710248741","BOS","DXB","EK238","EK","0","0","UAE238","UAE"
"56.73","23.88","3453dbe4","461F5A","10","39000","455","","A359","OH-LWS","1710248740","BKK","HEL","AY142","AY","0","0","FIN142","FIN"
"47.57","-0.31","345515ea","39348E","223","39000","414","","A20N","F-GNEO","1710248740","ORY","LIS","TO7646","TO","0","0","TVF48RA","TRA"
"49.69","3.24","34551953","484133","202","39000","444","","B738","PH-BXD","1710248741","AMS","MAD","KL1703","KL","0","128","KLM87D","KLM"
"42.83","0.6","3454f9bf","39A2E0","191","39000","465","","B738","F-HIXA","1710248740","LIL","ORN","5O357","5O","0","0","FPO357","ABR"
"47.85","-15.99","34541614","39CF10","71","39000","494","","A359","F-HTYQ","1710248743","LIM","CDG","AF483","AF","0","0","AFR483","AFR"
"40.06","37.64","3454b739","06A2EA","110","39000","535","","B789","A7-BHG","1710248741","FRA","DOH","QR70","QR","0","-64","QTR70B","QTR"
"44.92","25.36","3454c5fa","4072EA","118","39000","485","","B789","G-VWOO","1710248741","LHR","DEL","VS302","VS","0","0","VIR302","VIR"
"39.25","35.69","3454d25e","45AA50","110","39000","485","","A320","OY-JRP","1710248740","IST","SHJ","G9322","G9","0","0","ABY322","DTR"
"56.51","25.44","3454d5ef","78097B","94","39000","496","","B788","B-2723","1710248740","CDG","CKG","HU718","HU","0","0","CHH718","CHH"
"39.83","-6.67","3454ca3d","3C55C3","225","39000","421","","A20N","D-AENC","1710248739","HAM","SPC","EW7528","EW","0","0","EWG7528","EWG"
"53.9","-2.39","345504cf","AAF828","294","39000","424","","B788","N806AA","1710248740","AMS","PHL","AA203","AA","0","-64","AAL203","AAL"
"33.82","7.72","345424af","896475","69","39000","528","","A388","A6-EUK","1710248741","GRU","DXB","EK262","EK","0","0","UAE262","UAE"
"50.62","5.86","34551044","407C5E","103","39000","494","","A333","G-EODS","1710248742","STN","CKG","ZT287","ZT","0","0","AWC287",""
"39.16","11.38","3454ca92","020123","119","39000","537","","B788","CN-RGU","1710248742","RAK","MED","AT2030","AT","0","-64","RAM2030","RAM"
"41.08","46.15","3454a0cb","600B21","109","39000","542","","B744","4K-SW888","1710248734","TLV","GYD","7L222","7L","0","0","AZG222","AZG"
"38.93","37.48","3454ddaf","70606E","104","39000","512","","A20N","9K-AKS","1710248739","SAW","KWI","KU158","KU","0","0","KAC158","KAC"
"40.04","38.13","34541b4f","76CCE6","100","39000","548","","A359","9V-SGF","1710248740","JFK","SIN","SQ23","SQ","0","0","SIA23","SIA"
"40.82","-0.97","3454f8f2","440170","250","39000","422","","A319","OE-LQN","1710248740","NCE","LIS","U21753","U2","0","0","EJU1753","EZY"
"51.07","20.13","3454f0a6","885108","161","39000","482","","A359","HS-THH","1710248741","ARN","BKK","TG961","TG","0","0","THA961","THA"
"45.45","21.99","3454d983","4BA92F","136","39000","472","","A332","TC-JIO","1710248742","AMS","IST","TK1952","TK","0","0","THY1TB","THY"
"40.9","13.66","3454d5b0","4BA9C8","88","39000","507","","A333","TC-JNH","1710248739","MAD","IST","TK1858","TK","0","0","THY8ZU","THY"
"37.99","42.45","3454b5c7","8965F5","126","39000","534","","B789","A6-BNG","1710248743","MUC","AUH","EY6","EY","0","0","ETD99P","ETD"
"53.26","6.25","3454fcd0","407D75","67","39000","446","","A20N","G-TTNS","1710248739","LHR","CPH","BA816","BA","0","0","BAW816","BAW"
"44.29","19.22","3453fa0c","4BB190","115","39000","487","","B789","TC-LLP","1710248740","DFW","IST","TK192","TK","0","0","THY5YR","THY"
"39.66","-4.45","3454d165","49D407","186","39000","440","","E55P","OK-PHM","1710248741","HUY","AGP","","","0","0","OKPHM","AAN"
"36.2","26.11","3454d161","0101E1","138","39000","438","","A320","SU-AAE","1710248740","BGY","CAI","E5543","E5","0","64","RBG543","ABY"
"37.69","42.97","345397e9","06A124","126","39000","538","","A35K","A7-ANH","1710248735","LAX","DOH","QR740","QR","0","0","QTR69U","QTR"
"37.09","21.7","3454d278","39C424","142","39000","499","","B789","F-HRBE","1710248740","CDG","NBO","AF814","AF","0","64","AFR814","AFR"
"58.7","28.57","3454c779","781B13","56","39000","487","","A359","B-322H","1710248723","MXP","PVG","CA968","CA","0","0","CCA968","CCA"
"56.79","9.92","34551277","4ACA72","139","39000","440","","E195","SE-RSR","1710248742","SVG","CPH","SK1869","SK","0","64","SAS1869","SAS"
"51.27","9.88","345507a8","47BA78","7","39000","432","","A20N","LN-RGM","1710248741","ZRH","OSL","SK842","SK","0","0","SAS842","SAS"
"66.34","-6.72","3453f155","86E452","156","39000","470","","B789","JA864J","1710248741","NRT","FRA","JL407","JL","0","0","JAL407","JAL"
"34.52","45.05","3454a0b3","4B187B","161","39000","474","","A333","HB-JHB","1710248739","ZRH","BOM","LX154","LX","0","0","SWR154","SWR"
"39.58","39.25","3454a461","8964B5","111","39000","527","","A388","A6-EVG","1710248740","LHR","DXB","EK8","EK","0","0","UAE7CN","UAE"
"43.31","24.97","34550b1f","8964D0","104","39000","478","","B38M","A6-FMA","1710248741","BEG","DXB","FZ1746","FZ","0","0","FDB1KS","FDB"
"42.19","-3.64","3454c84e","4794F2","228","39000","431","","B738","LN-NIG","1710248739","CPH","LPA","D83692","D8","0","0","NSZ3692","NOZ"
"46.23","19.98","3454d4b0","4B17E5","103","39000","442","","BCS1","HB-JBH","1710248741","ZRH","OTP","LX1884","LX","0","0","SWR4KC","SWR"
"43.57","52.51","3454c7b7","7809B8","53","39000","498","","A332","B-5920","1710248740","IST","PVG","MU704","MU","0","0","CES704","CES"
"51.69","9.71","34551230","424317","105","39000","467","","A320","VP-BAC","1710248740","AMS","TAS","","","0","0","VPBAC",""
"53.84","-2.96","34540bd7","A4F239","153","39000","494","","A339","N418DX","1710248740","LAX","LHR","DL186","DL","0","0","DAL186","DAL"
"41.96","26.38","3454dc63","4B187C","122","39000","482","","A333","HB-JHC","1710248741","ZRH","DEL","LX146","LX","0","0","SWR146","SWR"
"39.71","37.74","3454b275","89659C","113","39000","527","","A35K","A6-XWF","1710248739","CDG","AUH","EY32","EY","0","0","ETD11K","ETD"
"52.77","12.09","3454e4f7","3C127C","24","39000","456","","A21N","D-AVZZ","1710248742","XFW","HAM","","","0","-64","AIB724C","AIB"
"37.64","51.14","3453aa1a","89655D","164","39000","520","","A388","A6-EVQ","1710248741","SFO","DXB","EK226","EK","0","0","UAE41P","UAE"
