"latitude","longitude","id","icao_24bit","heading","altitude","ground_speed","squawk","aircraft_code","registration","time","origin_airport_iata","destination_airport_iata","number","airline_iata","on_ground","vertical_speed","callsign","airline_icao"
"42.77","20.42","34553096","06A1C6","311","47000","479","","GLF6","A7-CGA","1710255940","LCA","ZRH","QE723","QE","0","-64","","QQE"
"39.64","-0.09","34548941","","275","46300","457","","GL7T","","1710255940","","","","","0","-1920","GL7T",""
"46.09","9.59","34558712","33FD4E","263","45150","444","","M346","CPX625","1710255940","QIV","","","","0","2112","PROVA07",""
"39.75","35.78","345558f4","","78","45025","580","","GA6C","","1710255941","","","","","0","192","GA6C",""
"48.04","-11.84","34543e26","4D0233","90","45000","490","","FA8X","LX-LXL","1710255933","SBD","PSA","","","0","-64","SVW51XL","SVW"
"50.93","12.0","34553f2f","39C642","20","45000","386","","C25A","F-HRSC","1710255940","NCE","RVN","","","0","64","FHRSC",""
"51.1","2.66","345553e0","43F703","106","45000","454","","E55P","2-TIJL","1710255940","BFS","BSL","","","0","0","ORT05A","ORT"
"40.54","25.83","3454ce4c","","136","45000","497","","GL5T","","1710255942","","","","","0","64","GL5T",""
"42.11","3.56","34553d4d","","234","43000","432","","CL35","","1710255942","","","","","0","0","CL35",""
"40.26","6.73","3454c827","020122","259","43000","457","","B788","CN-RGT","1710255940","MED","","AT2810","AT","0","0","RAM2810","RAM"
"54.39","-9.58","3454f897","","284","43000","444","","GL7T","","1710255941","","","","","0","0","GL7T",""
"54.45","-14.66","3454e98b","4D2371","284","43000","454","","GL7T","9H-VII","1710255938","ZRH","FLL","VJT779","VJ","0","-64","VJT779","VJT"
"44.27","23.67","34556809","","310","43000","496","","GL7T","","1710255940","","","","","0","64","GL7T",""
"46.08","1.22","34553ab7","49328E","3","43000","405","","C68A","CS-LTN","1710255941","IBZ","AMS","","","0","0","NJE670A","NJE"
"56.09","49.13","3454b54e","151F38","270","43000","481","","GLEX","RA-73528","1710255940","IKT","","RSJ9628","RS","0","64","RSJ9628","RSJ"
"39.87","22.92","34555e95","","247","43000","411","","GLF5","","1710255941","","","","","0","64","GLF5",""
"44.56","26.3","345546f8","","299","43000","474","","FA8X","","1710255942","","","","","0","0","FA8X",""
"43.59","1.15","34555b05","","51","43000","492","","FA7X","","1710255941","","","","","0","0","FA7X",""
"42.63","28.4","3455556a","491D8A","312","43000","466","","GLEX","CS-GLJ","1710255941","PFO","BBU","","","0","0","NJE568D","NJE"
"38.75","30.08","34556380","","77","43000","566","","GA5C","","1710255941","","","","","0","-192","GA5C",""
"48.43","4.59","34551db6","3CEEE1","302","43000","368","","C56X","D-CRTP","1710255940","LUG","LTN","H5313","H5","0","0","VJH313","VJT"
"42.09","6.95","34555984","440658","226","43000","433","","C25C","OE-GTI","1710255942","SZG","PMI","MOZ10","MO","0","64","MOZ10",""
"57.6","13.8","34555abd","461F54","240","43000","478","","A359","OH-LWM","1710255940","HEL","LHR","AY1337","AY","0","0","FIN7WG","FIN"
"52.98","3.63","34548e95","","302","43000","437","","GLF5","","1710255940","","","","","0","0","GLF5",""
"48.31","3.43","34555f55","A99A96","332","43000","437","","GLF5","N718JJ","1710255941","NCE","LTN","TFF924","TF","0","0","TFF924","TFF"
"35.53","6.8","3454501d","008BA5","348","43000","435","","GLEX","ZS-EKA","1710255935","JNB","FAB","","","0","-192","OPM007","OPM"
"42.5","-7.98","34551ba1","3CEFBD","35","43000","421","","C56X","D-CSCB","1710255941","FNC","LBG","SCR187","SC","0","0","SCR187","SCR"
"54.83","-13.19","3454d06f","4D2139","280","43000","422","","GLEX","9H-VJX","1710255936","ATH","TEB","VJT972","VJ","0","0","VJT972","VJT"
"52.37","5.66","3454e584","","298","43000","471","","GLF6","","1710255942","","","","","0","-128","GLF6",""
"53.42","4.71","34552ee0","3CEA40","23","43000","449","","LJ45","D-CQAA","1710255941","SCQ","OSL","QAJ1","QA","0","0","QAJ1","QAJ"
"43.64","15.64","3454f084","3CE997","297","43000","353","","PC24","D-CPTN","1710255940","LCA","CMF","PTN946","PT","0","-64","PTN946","PTN"
"52.2","5.77","3454d419","A94DB8","302","43000","440","","G280","N699SC","1710255939","TLV","BFS","","","0","-64","N699SC",""
"46.52","13.71","3454c482","","311","42975","481","","GL7T","","1710255941","","","","","0","0","GL7T",""
"42.43","0.84","34556e92","02019A","3","42975","385","","LJ45","CNTMV","1710255940","ALC","OSL","","","0","0","AOM396M",""
"47.0","5.88","34557af6","3CC004","324","42625","382","","LJ45","D-CAAE","1710255942","TRN","LBA","UNI131","UN","0","512","UNI131","UNI"
"49.65","13.99","345550df","500362","112","41025","493","","GLEX","T7-ALEX3","1710255940","LTN","DWC","","","0","0","T7ALEX3",""
"39.26","36.97","3454d991","4D207E","105","41000","555","","GLEX","9H-VJC","1710255940","NCE","DWC","VJT720","VJ","0","64","VJT720","VJT"
"36.56","46.48","3454f2d7","896556","146","41000","486","","B38M","A6-FMN","1710255938","NAP","DXB","FZ1682","FZ","0","0","FDB93Q","FDB"
"50.11","7.27","34555a61","4D24A9","108","41000","509","","B744","9H-AKJ","1710255939","EMA","JED","SV3046","SV","0","0","SVA3046",""
"41.7","42.43","3454fbc4","","95","41000","574","","GLF6","","1710255941","","","","","0","-64","GLF6",""
"39.2","25.92","345523e9","4BCE0F","132","41000","464","","B738","TC-SPO","1710255942","ZRH","AYT","XQ121","XQ","0","-64","SXS4PR","SXS"
"49.03","6.68","34556a34","3CC2D0","153","41000","461","","E55P","D-CBBS","1710255939","BRU","NCE","","","0","0","PVD66L","PVD"
"39.69","38.89","3454fe9b","89618D","111","41000","548","","A388","A6-EEN","1710255940","MXP","DXB","EK206","EK","0","-64","UAE5RQ","UAE"
"47.62","17.58","3455561d","06A0BE","123","41000","484","","B788","A7-BCZ","1710255942","DUS","DOH","QR86","QR","0","-64","QTR63A","QTR"
"49.72","10.03","34555acd","89649D","113","41000","505","","A388","A6-API","1710255941","LHR","AUH","EY20","EY","0","0","ETD71M","ETD"
"46.77","1.16","34558078","3964EB","208","41000","449","","B738","F-GZHL","1710255939","ORY","BIQ","TO7016","TO","0","-64","TVF18TF","TRA"
"52.25","6.86","34556f09","406266","81","41000","441","","C56X","G-LEAX","1710255941","LTN","BER","","","0","-64","LNX21AX","LNX"
"36.89","50.31","34556f3d","89637B","178","41000","457","","B738","A6-FEJ","1710255941","GYD","DXB","FZ708","FZ","0","0","FDB1ND","FDB"
"62.49","-1.36","3454f9e3","","307","41000","449","","FA8X","","1710255942","","","","","0","0","FA8X",""
"52.92","-2.07","34540713","39CF13","153","41000","529","","A359","F-HTYT","1710255942","LAX","CDG","AF79","AF","0","0","AFR079","AFR"
"43.9","20.57","3454e003","396448","118","41000","466","","A332","F-GZCI","1710255939","CDG","ISL","","","0","0","AFR372V","AFR"
"53.51","22.28","34553832","4D2361","43","41000","413","","C56X","9H-XOC","1710255941","ZRH","VNO","VJT607","VJ","0","64","VJT607","VJT"
"42.5","32.85","34551599","","97","41000","462","","F2TH","","1710255939","","","","","0","64","F2TH",""
"44.23","20.97","345547cc","8963E5","116","41000","493","","A388","A6-EOH","1710255939","ZRH","DXB","EK88","EK","0","0","UAE87Q","UAE"
"38.5","40.78","345547cf","896195","99","41000","552","","A388","A6-EEV","1710255941","IST","DXB","EK124","EK","0","0","UAE6FJ","UAE"
"44.03","14.36","34555d5f","06A10A","96","41000","508","","A359","A7-ALV","1710255941","GVA","DOH","QR100","QR","0","-64","QTR20B","QTR"
"49.2","51.64","3454d267","896477","171","41000","505","","A388","A6-EUM","1710255941","DME","DXB","EK134","EK","0","0","UAE134","UAE"
"54.93","33.28","3454e27d","4BA9C3","107","41000","513","","A332","TC-JNC","1710255939","IST","VKO","TK415","TK","0","0","THY1VR","THY"
"39.35","38.98","34555daa","885102","105","41000","558","","A359","HS-THB","1710255940","IST","BKK","TG901","TG","0","0","THA901","THA"
"49.77","16.44","34556166","","132","41000","467","","FA8X","","1710255939","","","","","0","0","FA8X",""
"45.55","47.59","34553359","142AF8","359","41000","473","","GLF6","RA-11000","1710255940","ISL","VKO","","","0","0","RLA1111",""
"37.07","47.34","3454dc63","4B187C","109","41000","531","","A333","HB-JHC","1710255941","ZRH","DEL","LX146","LX","0","0","SWR146","SWR"
"49.57","15.95","34555014","4BA9DA","132","41000","476","","A333","TC-JNZ","1710255941","AMS","IST","TK1958","TK","0","0","THY6VM","THY"
"34.43","45.17","3454c060","407943","174","41000","486","","A35K","G-XWBG","1710255939","LHR","BOM","BA139","BA","0","0","BAW139","BAW"
"40.69","22.24","345552c7","8963EA","80","41000","549","","A388","A6-EOM","1710255939","FCO","DXB","EK98","EK","0","0","UAE32L","UAE"
"48.81","3.68","34554d5d","49D116","319","41000","353","","C56X","OK-XLS","1710255942","FLR","NHT","SUA721","SU","0","0","SUA721","SUA"
"52.3","-11.84","34545dca","406B4A","97","40975","538","","B789","G-VOOH","1710255940","LAS","LHR","VS156","VS","0","-64","VIR156T","VIR"
"50.0","8.92","34550d00","","109","40975","513","","GLEX","","1710255939","","","","","0","192","GLEX",""
"43.5","17.04","345553d0","06A0AF","93","40975","504","","B788","A7-BCK","1710255940","NCE","DOH","QR56","QR","0","-64","QTR3K","QTR"
"45.97","23.05","345553e3","06A0A6","124","40975","484","","B788","A7-BCB","1710255941","PRG","DOH","QR292","QR","0","64","QTR292","QTR"
"39.75","-2.76","345587c9","3CC2BC","26","40850","391","","C680","D-CBAY","1710255939","","","","","0","896","DCBAY","MCK"
"49.29","1.38","34554f10","4D2358","140","40625","451","","F900","9H-GRS","1710255938","FAB","MLA","HMJ78","HM","0","-64","HMJ078","HMJ"
"48.95","-3.73","34557574","4CADF6","196","40550","441","","B38M","EI-IHK","1710255942","BRS","ACE","FR4755","FR","0","384","RYR1JL","RYR"
"48.71","8.37","34555f5c","","203","40225","453","","F2TH","","1710255940","","","","","0","-1088","F2TH",""
"42.14","33.62","34549f78","8005F2","282","40000","404","","B788","VT-ANI","1710255940","DEL","MXP","AI137","AI","0","-64","AIC137","AIC"
"56.47","30.0","34549691","8005F1","285","40000","448","","B788","VT-ANH","1710255938","DEL","FRA","AI121","AI","0","-64","AIC121","AIC"
"38.23","41.42","3454fffb","896459","311","40000","411","","A388","A6-EUD","1710255941","DXB","MXP","EK91","EK","0","64","UAE9LT","UAE"
"57.74","11.52","34556dbc","4CAA61","230","40000","421","","B738","EI-EXF","1710255941","ARN","STN","FR4718","FR","0","0","RYR9YA","RYR"
"49.58","13.22","3455019b","4BA9D0","297","40000","441","","A333","TC-JNP","1710255941","IST","DUS","TK1527","TK","0","0","THY2BC","THY"
"34.93","11.24","3454d3eb","0A0048","249","40000","400","","A332","7T-VJZ","1710255939","MED","GHA","AH4571","AH","0","0","DAH4571","DAH"
"47.15","14.04","34557c4b","484F80","324","40000","414","","E190","PH-EZX","1710255940","ZAG","AMS","","","0","0","KLM9956","KLM"
"49.55","51.07","3454dbbc","896539","358","40000","460","","B789","A6-BNB","1710255941","AUH","SVO","EY65","EY","0","-64","ETD65","ETD"
"55.24","5.01","345550c9","4ACA4A","222","40000","423","","B738","SE-RRJ","1710255939","ARN","LGW","D84457","D8","0","0","NSZ4457","NOZ"
"52.9","-5.17","34556c16","4075B4","300","40000","409","","A35K","G-VPOP","1710255940","LHR","JFK","VS153","VS","0","0","VIR153","VIR"
"44.05","51.33","34552775","8965B2","185","40000","452","","B38M","A6-FMV","1710255941","VKO","DXB","FZ990","FZ","0","0","FDB5YA","FDB"
"37.28","19.23","3454b331","02013F","303","40000","440","","B789","CN-RGY","1710255939","JED","CMN","AT249","AT","0","-64","RAM249","RAM"
"39.82","-0.02","34556c50","440890","46","40000","458","","ASTR","OE-GKW","1710255941","AGP","BLQ","TYW751","TY","0","0","TYW751","TYW"
"44.3","26.2","3454bf4e","896463","302","40000","460","","A388","A6-APH","1710255940","AUH","LHR","EY17","EY","0","0","ETD57X","ETD"
"50.38","6.99","3454f27a","4BA9C2","289","40000","430","","A332","TC-JNB","1710255940","IST","LHR","TK1971","TK","0","-64","THY2UF","THY"
"35.43","17.65","3454eec1","717C97","278","40000","410","","A333","HZ-NE25","1710255942","JED","CMN","XY663","XY","0","0","KNE663","KNE"
"38.29","13.7","3454cff2","344450","297","40000","410","","A333","EC-LXA","1710255939","MED","OUD","AT2910","AT","0","0","RAM2910","EVE"
"34.86","-1.81","3454a7d0","710120","242","40000","453","","B789","HZ-ARG","1710255942","MED","","SV9609","SV","0","-64","SVA9609","SVA"
"62.89","-10.84","3454a590","740826","270","40000","469","","B788","JY-BAF","1710255943","AMM","JFK","","","0","0","RJA261G","RJA"
"42.21","31.05","3454d0a2","89647A","286","40000","426","","A388","A6-EUP","1710255942","DXB","MAN","EK19","EK","0","0","UAE86H","UAE"
"44.37","16.18","34555faf","600BC8","103","40000","522","","GLF6","4K-ASG","1710255940","NCE","GYD","ESW65","ES","0","64","ESW65","ESW"
"43.01","28.9","3454caa1","8963EC","306","40000","457","","A388","A6-EOO","1710255941","DXB","LGW","EK9","EK","0","0","UAE7TR","UAE"
"41.63","39.88","3454af59","8005EC","274","40000","392","","B788","VT-ANB","1710255940","DEL","VIE","AI153","AI","0","-64","AIC153","AIC"
"45.81","-3.42","34555cfb","344459","12","40000","423","","B738","EC-LVR","1710255941","MAD","LGW","UX1015","UX","0","0","AEA59TJ","AEA"
"48.19","14.23","3455074f","4BB1E7","292","40000","445","","A333","TC-LOG","1710255940","IST","FRA","TK1593","TK","0","0","THY5JN","THY"
"39.96","50.33","34551cd5","06A0B6","2","40000","442","","B788","A7-BCR","1710255941","DOH","SVO","QR337","QR","0","-64","QTR337","QTR"
"44.11","-4.14","34550e92","449681","26","40000","435","","E295","OO-ETA","1710255939","LPA","ANR","TB1612","TB","0","0","JAF1612","TUI"
"41.16","-1.65","34546e46","4CAB8A","76","40000","482","","B789","EI-XIN","1710255942","CUN","FCO","NO197","NO","0","-64","NOS197","NOS"
"35.01","25.72","34546b82","39CF09","317","40000","459","","A359","F-HTYJ","1710255942","MRU","CDG","AF473","AF","0","0","AFR473","AFR"
"39.96","45.53","34550fb0","06A38B","321","40000","360","","B38M","A7-BSI","1710255940","DOH","TBS","QR253","QR","0","0","QTR2R","QTR"
"43.67","28.85","345421a2","48AE24","315","40000","474","","B789","SP-LSE","1710255940","ICN","WAW","LO98","LO","0","-64","LOT98","LOT"
"44.63","16.91","34550dae","4BB1E5","284","40000","456","","A333","TC-LOE","1710255942","IST","MXP","TK1875","TK","0","0","THY0AD","THY"
"49.24","21.41","34542545","461F4A","6","40000","490","","A359","OH-LWC","1710255941","BKK","HEL","AY146","AY","0","0","FIN146","FIN"
"37.92","47.2","3454611e","76CDA1","286","40000","394","","A359","9V-SMA","1710255940","SIN","CDG","SQ332","SQ","0","0","SIA332","SIA"
"55.03","16.86","34557057","48C1A0","320","40000","430","","B738","SP-RNA","1710255941","WMI","TRF","FR4528","FR","0","0","RYR17VC","RYR"
"44.49","23.84","34545fde","4CA9E7","286","40000","470","","B789","EI-NUA","1710255940","MLE","MXP","NO141","NO","0","-64","NOS141","NOS"
"58.53","-14.28","345513fc","ABAC50","281","40000","440","","A332","N851NW","1710255943","LHR","DTW","DL17","DL","0","0","DAL17","DAL"
"43.72","50.79","3455065c","896191","353","40000","448","","A388","A6-EER","1710255939","DXB","DME","EK131","EK","0","0","UAE131","UAE"
"41.76","-1.57","345571e7","","42","40000","438","","GLF5","","1710255940","","","","","0","64","GLF5",""
"48.55","3.18","345560f8","48C136","323","40000","354","","B738","SP-RKX","1710255942","MRS","STN","","","0","0","RYR458","RYR"
"42.8","1.37","345558f5","44CEAE","353","40000","289","","C510","OO-SUN","1710255941","IBZ","KJK","","","0","0","OOSUN","JNL"
"43.14","18.37","34540496","71C383","264","40000","470","","A359","HL8383","1710255942","ICN","BCN","OZ511","OZ","0","-64","AAR511","AAR"
"42.1","-1.08","34557093","346390","42","40000","444","","A359","EC-NGY","1710255940","MAD","FRA","","","0","0","EVE164P","EVE"
"40.5","20.98","345408ab","71C517","274","40000","445","","B789","HL8517","1710255940","ICN","BCN","YP5245","YP","0","-64","APZ5245","APZ"
"44.59","26.4","34540ec7","406E10","298","40000","474","","B789","G-VDIA","1710255942","PVG","LHR","VS251","VS","0","-64","VIR251","VIR"
