"latitude","longitude","id","icao_24bit","heading","altitude","ground_speed","squawk","aircraft_code","registration","time","origin_airport_iata","destination_airport_iata","number","airline_iata","on_ground","vertical_speed","callsign","airline_icao"
"57.03","14.56","3454540e","484C24","55","39000","430","","E190","PH-EZH","1710227140","AMS","HEL","KL1165","KL","0","0","KLM97Q","KLM"
"44.77","8.92","345462b2","39ADEC","100","39000","456","","F2TH","F-HLPM","1710227141","CFE","OTP","","","0","128","FHLPM","BIB"
"47.95","19.58","345446e1","4D2218","177","39000","434","","B738","9H-QBN","1710227141","ARN","TIA","FR8417","FR","0","-64","RYR1NV","RYR"
"48.58","-3.03","34545d83","40775C","204","39000","417","","B738","G-RUKA","1710227140","STN","OZZ","RK8528","RK","0","0","RUK3BQ","RYR"
"51.03","-16.94","3453fc56","740822","90","38996","535","","B788","JY-BAB","1710227143","YUL","AMM","RJ272","RJ","0","0","RJA272","RJA"
"41.02","-15.97","34538dfa","AB79CA","89","38996","516","","B789","N839AA","1710227135","DFW","MAD","AA36","AA","0","0","AAL36","AAL"
"49.12","-13.0","3453d1ac","4B1901","86","38996","488","","A343","HB-JMF","1710227135","PUJ","ZRH","WK35","WK","0","0","EDW35Y","EDW"
"36.53","-8.73","345447d0","4CA570","241","38975","408","","B738","EI-DWK","1710227142","BCN","TFN","FR525","FR","0","0","RYR560H","RYR"
"51.25","1.34","3453b96e","AAE597","99","38975","561","","B788","N801AC","1710227139","PHL","ZRH","AA92","AA","0","64","AAL92","AAL"
"40.44","-2.8","34544a9c","4952C8","252","38975","439","","A20N","CS-TVH","1710227142","MXP","LIS","TP827","TP","0","64","TAP827V","TAP"
"51.94","-2.78","3453c7d7","A0A54A","110","38975","548","","B78X","N14016","1710227142","EWR","FRA","UA960","UA","0","0","UAL960","UAL"
"43.22","0.28","34545dfb","4B027C","231","38975","429","","A20N","HB-AYM","1710227141","GVA","RBA","U21293","U2","0","-64","EZS28VV","EZY"
"51.45","-1.33","3453d7b9","A254D6","117","38975","557","","B789","N24972","1710227142","EWR","DEL","UA82","UA","0","-64","UAL82","UAL"
"53.13","-6.85","3453c4e4","A07DC9","114","38975","538","","B78X","N13014","1710227141","ORD","FRA","UA907","UA","0","64","UAL907","UAL"
"41.29","13.02","34545823","4408C9","130","38950","468","","A320","OE-IJU","1710227142","GVA","HRG","U21593","U2","0","0","EZS10PE","EZY"
"43.75","5.01","34544afd","471F8E","210","38950","473","","A320","HA-LYS","1710227141","WRO","BCN","W61811","W6","0","0","WZZ1255","WZZ"
"52.15","2.59","345464db","48AF05","79","38575","470","","B38M","SP-LVF","1710227140","LHR","WAW","LO286","LO","0","1728","LOT286","LOT"
"52.47","16.7","34536724","347555","91","38400","454","","A332","EC-OAP","1710227142","VRA","WAW","PU942","PU","0","-960","PUE942","PUE"
"49.9","2.95","3454512f","4864EE","1","38375","363","","E295","PH-NXO","1710227141","NCE","AMS","KL1250","KL","0","-1984","KLM10Z","KLM"
"49.5","5.69","3454501f","39E694","66","38100","424","","BCS3","F-HZUU","1710227140","CDG","BER","AF1434","AF","0","192","AFR1434","AFR"
"40.91","8.73","34545f50","34620C","72","38050","459","","A20N","EC-NFJ","1710227141","BCN","FCO","VY6100","VY","0","0","VLG47UR","VLG"
"43.58","-4.49","34545861","44083C","25","38050","413","","A320","OE-IJQ","1710227142","LIS","NTE","U27619","U2","0","0","EJU7619","EZY"
"51.74","4.08","345457e2","400936","281","38050","398","","A319","G-EUOA","1710227142","PRG","LHR","BA853","BA","0","-64","BAW853S","BAW"
"48.4","3.6","345464a9","4B1A29","323","38050","356","","A320","HB-JXP","1710227140","GVA","LGW","U28486","U2","0","-64","EZS25BH","EZY"
"51.99","-5.22","3453bdf9","A1863B","96","38050","528","","B763","N198DN","1710227139","JFK","BRU","DL140","DL","0","-64","DAL140","DAL"
"42.59","-0.57","345460c3","34745A","52","38050","426","","B738","EC-NZN","1710227141","MAD","MUC","UX1515","UX","0","0","AEA1515","AEA"
"42.64","-1.24","34545ac9","440185","77","38025","440","","A320","OE-IJI","1710227140","OPO","LYS","U27711","U2","0","64","EJU97RN","EZY"
"47.61","6.32","34545da6","440170","354","38025","373","","A319","OE-LQN","1710227140","NCE","BRU","U21769","U2","0","0","EJU1769","EZY"
"50.25","9.84","34544ac9","471F8C","294","38025","433","","A320","HA-LYQ","1710227140","CRA","LTN","W43991","W4","0","64","WMT894","WZZ"
"41.69","35.41","34543f1d","600852","268","38025","362","","B763","4K-AZ82","1710227143","GYD","IST","J275","J2","0","0","AHY075","AHY"
"55.66","17.17","345454e8","461F39","197","38025","435","","A319","OH-LVL","1710227142","HEL","GVA","AY1531","AY","0","0","FIN2RG","FIN"
"41.43","9.16","34546007","02A198","328","38025","410","","A20N","TS-IMY","1710227142","TUN","NCE","TU996","TU","0","-64","TAR996","TAR"
